id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
han0341,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0341.krn,han/han0341.krn,kern,edfd7e529e320dbfd0d4dd0b9464336e
han0341b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0341b.krn,han/han0341b.krn,kern,ac6aae84235268d27e3b410e865e9c83
han0342,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0342.krn,han/han0342.krn,kern,d5d7681e72fab764be3092a6a645aed5
han0342b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0342b.krn,han/han0342b.krn,kern,8bb74c6d3db10539ae5c1a1ce6449137
han0343,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0343.krn,han/han0343.krn,kern,8f657dffe4ec840a4943eac23b7e8dec
han0343b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0343b.krn,han/han0343b.krn,kern,0191d59fe424c941544b2072a1cce7ae
han0344,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0344.krn,han/han0344.krn,kern,45cd5d710be4795b821364b6239e012c
han0344b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0344b.krn,han/han0344b.krn,kern,1eb8fb9809a277bed0603a5af66b5926
han0345,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0345.krn,han/han0345.krn,kern,fbf321a5f791098fa94e227fad2634b2
han0345b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0345b.krn,han/han0345b.krn,kern,813c861abf51cc933c614802d0c687ab
han0346,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0346.krn,han/han0346.krn,kern,ef4d9963fba71531a1c927be3d7b32bb
han0346b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0346b.krn,han/han0346b.krn,kern,80d8eba67ea693e51d5dc8c923baacbe
han0347,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0347.krn,han/han0347.krn,kern,4a74b94bd7baa9fbf959f812b1c4b3e7
han0347b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0347b.krn,han/han0347b.krn,kern,bcac8a55757ee7827e0e7945cd46e342
han0348,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0348.krn,han/han0348.krn,kern,2d4b15f336e2a1d2b7f2652918e149d2
han0348b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0348b.krn,han/han0348b.krn,kern,3d5025a5318feeab9a949c5b913a3f8b
han0349,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0349.krn,han/han0349.krn,kern,12e3184bcc87447853d57a3d07755a30
han0349b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0349b.krn,han/han0349b.krn,kern,56a0dffbcd96d9acdfe6516d9e319cb1
han0350,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0350.krn,han/han0350.krn,kern,dc955d5cb4377a3b0aa53b22d0b5f268
han0350b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0350b.krn,han/han0350b.krn,kern,a41c4dfb17676c7a50259db70bfcc28a
han0351,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0351.krn,han/han0351.krn,kern,f1b5b70c0005d3450df6bbb2bfbe4f56
han0351b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0351b.krn,han/han0351b.krn,kern,f896e92a7f042afc5ff9fce7fef3da33
han0352,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0352.krn,han/han0352.krn,kern,54a9a8d448a1cced323f364c6fce3d2a
han0352b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0352b.krn,han/han0352b.krn,kern,e5141d2741d7769baea01a232427ddc8
han0353,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0353.krn,han/han0353.krn,kern,daa9a76a4d49a30eb2e49314dc9aa9fd
han0353b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0353b.krn,han/han0353b.krn,kern,a4b9a404b6daa1a7ce0fdcc8f52cdabb
han0354,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0354.krn,han/han0354.krn,kern,03d666f1bbe7d3f2d64b22b088d71b85
han0354b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0354b.krn,han/han0354b.krn,kern,d89662d7955b49a636d1cb391b344b0c
han0355,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0355.krn,han/han0355.krn,kern,2a3f68d2d28ca64394fc0078d3ef8584
han0355b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0355b.krn,han/han0355b.krn,kern,59c820933c230921e47b8aef8319be60
han0356,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0356.krn,han/han0356.krn,kern,4cedcc19e23cb70db73a299b15e20a64
han0356b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0356b.krn,han/han0356b.krn,kern,ebb39014941dc7b54af61427e87bc54e
han0357,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0357.krn,han/han0357.krn,kern,a8f1766c9aa5e4d8c0543b75cf714b2a
han0357b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0357b.krn,han/han0357b.krn,kern,7398c9a7e8fcc21a1e7a1525d9eb9036
han0358,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0358.krn,han/han0358.krn,kern,d336ff553a9e607b16d2ede36f8529cf
han0358b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0358b.krn,han/han0358b.krn,kern,db14eafb95247f715c9197fff4f617c4
han0359,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0359.krn,han/han0359.krn,kern,01205b6cadfeeb395eb9e46d5698d6d7
han0359b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0359b.krn,han/han0359b.krn,kern,ce17576508c3313fb2e0f573a22cd98d
han0360,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0360.krn,han/han0360.krn,kern,340d3e676f85160209736330d3a4c6fa
han0360b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0360b.krn,han/han0360b.krn,kern,001530aee0a214fcc768006ade7f67c0
han0361,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0361.krn,han/han0361.krn,kern,814878f50867fe102024e3e4da1e07f0
han0361b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0361b.krn,han/han0361b.krn,kern,d0c5509110fb4ad4ad33e49906780a35
han0362,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0362.krn,han/han0362.krn,kern,ad219305e45df844fb0941afc4e3289d
han0362b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0362b.krn,han/han0362b.krn,kern,ba7783741475fff624b39f6e212901bd
han0363,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0363.krn,han/han0363.krn,kern,162cece184aa6ab91bae450ad5077d51
han0363b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0363b.krn,han/han0363b.krn,kern,5672b945b49355ada3daa33a990208f0
han0364,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0364.krn,han/han0364.krn,kern,39a108fffac2c1f43e6cab395b6f5f02
han0364b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0364b.krn,han/han0364b.krn,kern,9780f2b3fd14a6cd73ad958a57a21efc
han0365,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0365.krn,han/han0365.krn,kern,7e31d0cbcc017cf9378580c2918a4d4c
han0365b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0365b.krn,han/han0365b.krn,kern,62c7f9ad5d58883a0026c4ba6430e9f8
han0366,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0366.krn,han/han0366.krn,kern,9e5f631ef23db6d52ca29a5a2ccc1fe8
han0366b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0366b.krn,han/han0366b.krn,kern,5db3736333657cbcec050d710f812e77
han0367,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0367.krn,han/han0367.krn,kern,b3db91a120f8e609ad086847aba0a56b
han0367b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0367b.krn,han/han0367b.krn,kern,1f4baaec79a0c3bf6d50906c819384f2
han0368,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0368.krn,han/han0368.krn,kern,0f967c9beb2710f79cff32af9d3e1097
han0368b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0368b.krn,han/han0368b.krn,kern,8df3b17d33619bbd8b5b89c7d430ac31
han0369,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0369.krn,han/han0369.krn,kern,16b104896d6bc28a9c755344636df046
han0370,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0370.krn,han/han0370.krn,kern,12d25ff08b723a4bc50d7df52d3904ee
han0370b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0370b.krn,han/han0370b.krn,kern,50f28930ad382c2f2cd187dad12ec9c0
han0371,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0371.krn,han/han0371.krn,kern,484f42987d1967d7777495cc0e944aec
han0371b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0371b.krn,han/han0371b.krn,kern,1ebc77cb4880ab9202cf98cd8e055851
han0372,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0372.krn,han/han0372.krn,kern,25a997c9fad2d7e84f55028076a952ad
han0372b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0372b.krn,han/han0372b.krn,kern,eb75c8bb149cb86f118a2737c09b080c
han0373,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0373.krn,han/han0373.krn,kern,c3dd5a92e30d7609a67b0da0f0924e0b
han0373b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0373b.krn,han/han0373b.krn,kern,3c3bef2440a3e4dbb8e77690c57024fc
han0374,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0374.krn,han/han0374.krn,kern,a72c35301f717a806375fe5c26621ae5
han0374b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0374b.krn,han/han0374b.krn,kern,ad145637c4f9ece71f6060f5eee33b46
han0375,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0375.krn,han/han0375.krn,kern,854054ae8c967afa6512b57372f8d84e
han0375b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0375b.krn,han/han0375b.krn,kern,2babd38bc8d41e2e9b1d4c9cc49bd428
han0376,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0376.krn,han/han0376.krn,kern,41c17d916965dc45e7c191f3b8d68d7f
han0376b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0376b.krn,han/han0376b.krn,kern,98bae2808bc9f887d2334d19a887107d
han0377,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0377.krn,han/han0377.krn,kern,6131cdfdeb9a5eb2ce17141856ef817e
han0377b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0377b.krn,han/han0377b.krn,kern,1fc6e521b7ce8458ac205e31fa0b9b5f
han0378,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0378.krn,han/han0378.krn,kern,0b90bee84b3f64a3e5c509090e781d3f
han0378b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0378b.krn,han/han0378b.krn,kern,a73166f6ad9503dfe4e72ed118a49a2c
han0379,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0379.krn,han/han0379.krn,kern,b13876ef552464a57538c26e11cf55b2
han0379b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0379b.krn,han/han0379b.krn,kern,3dbb89fd824db8757df7284a3989bdb9
han0380,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0380.krn,han/han0380.krn,kern,672a714645b5df42ce3d41e46238fc0f
han0380b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0380b.krn,han/han0380b.krn,kern,348cec84f61dd08af1ecbf6d036ac165
han0381,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0381.krn,han/han0381.krn,kern,d56a242f52c833c908293dad9c8be082
han0381b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0381b.krn,han/han0381b.krn,kern,3d7f9ffa0f7972c3c551ffa07fd86a3b
han0382,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0382.krn,han/han0382.krn,kern,b4ba8949f862ea10550825a8e4e72f11
han0382b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0382b.krn,han/han0382b.krn,kern,f7733bdb6ead13c22a86c18e8ea1c3ac
han0383,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0383.krn,han/han0383.krn,kern,c8da99895fd114238d7f8c69c5c1f22d
han0383b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0383b.krn,han/han0383b.krn,kern,e0242c74373200c99471846cc211fee6
han0384,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0384.krn,han/han0384.krn,kern,0452b3048712443a0723badac1dd3d16
han0384b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0384b.krn,han/han0384b.krn,kern,d8616d215c9bf4c5051986998cb0cac0
han0385,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0385.krn,han/han0385.krn,kern,7d7d87a61c0cf811ed18c1db7f801152
han0385b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0385b.krn,han/han0385b.krn,kern,30277ab3544d105d49f80f377fbf3aa8
han0386,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0386.krn,han/han0386.krn,kern,3d62188122bb8329a790f6705f0ab74d
han0386b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0386b.krn,han/han0386b.krn,kern,08e8af3413f0c1423e1c51da34de6659
han0387,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0387.krn,han/han0387.krn,kern,48affc0d33785caf78b2590ce47f56d7
han0387b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0387b.krn,han/han0387b.krn,kern,fc2db3b27dff7a1e36bdfbfc960fcf59
han0388,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0388.krn,han/han0388.krn,kern,fe6543b3f671ce0808b8c751230f49f8
han0388b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0388b.krn,han/han0388b.krn,kern,f21bac076606432552c51502f8f4775b
han0389,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0389.krn,han/han0389.krn,kern,916c9c9c1331d067725d0bc2a76095a0
han0389b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0389b.krn,han/han0389b.krn,kern,8fd7599a1c631ad617718368dabb9399
han0390,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0390.krn,han/han0390.krn,kern,39eb78bf5705d0e7d1e6a122070c4cd2
han0390b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0390b.krn,han/han0390b.krn,kern,96e902dd0ef89186c061f0fe7873e759
han0391,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0391.krn,han/han0391.krn,kern,7d873788b69df8b366fb7aa086b1cde9
han0391b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0391b.krn,han/han0391b.krn,kern,9ba9398272976ccbdb4c1760e5abebbe
han0392,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0392.krn,han/han0392.krn,kern,06cd42ea6f015cdbb06572d2a52d3976
han0392b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0392b.krn,han/han0392b.krn,kern,8d4ebc811283909f24be17c9ee2ddb83
han0393,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0393.krn,han/han0393.krn,kern,9ba0feca1c07ba1abbaabef57fbb970a
han0393b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0393b.krn,han/han0393b.krn,kern,f237ac3c718587a7af72a676dfe71cee
han0394,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0394.krn,han/han0394.krn,kern,5889c921d8d68b639128d08d9cd16096
han0394b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0394b.krn,han/han0394b.krn,kern,11263df85fd463d4221c5083cdbff461
han0395,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0395.krn,han/han0395.krn,kern,a8b27a13a67307e2b66802ceafe53d19
han0395b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0395b.krn,han/han0395b.krn,kern,2be93e33dfb7ebb4420cdb35e9e6bfc6
han0396,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0396.krn,han/han0396.krn,kern,2129e63c6721d786ebd332c61c42feec
han0396b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0396b.krn,han/han0396b.krn,kern,a1b54560b4a3cc2d63e0f929e3b4d796
han0397,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0397.krn,han/han0397.krn,kern,8e55ba8ad58a0966a0a3ea30ecf02cbf
han0397b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0397b.krn,han/han0397b.krn,kern,916d6cfcba7e3f0c49745f776b86e0bf
han0398,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0398.krn,han/han0398.krn,kern,b8f2d950138762040121f3ba662d8307
han0398b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0398b.krn,han/han0398b.krn,kern,5c3a09549105aee36abe2d37d5c529bd
han0399,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0399.krn,han/han0399.krn,kern,0be4ca7a6c27c77d079e36b223a849b2
han0399b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0399b.krn,han/han0399b.krn,kern,f633a5c176dc9cb1a7060255e19a9393
han0400,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0400.krn,han/han0400.krn,kern,05636b514f08510f8f7f41df6ab9cabf
han0400b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0400b.krn,han/han0400b.krn,kern,7882367577220f773508ec4667b311a1
han0401,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0401.krn,han/han0401.krn,kern,32ecbca5131e2c41b5b8aaa8fe3811b5
han0401b,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0401b.krn,han/han0401b.krn,kern,5ff7af23d9114fa3aeb7fbead6570632
han0402,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0402.krn,han/han0402.krn,kern,76be262f15ddbcb339d03ab97915c47f
han0403,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0403.krn,han/han0403.krn,kern,e2f43cf4094dc7ce6405364a66f66719
han0404,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0404.krn,han/han0404.krn,kern,e94186d7cd6542913b07162db941bf36
han0405,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0405.krn,han/han0405.krn,kern,23f55063bc411b88466df249b827ad95
han0406,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0406.krn,han/han0406.krn,kern,9baffe9ad9b97b3791041883dc70d6a3
han0407,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0407.krn,han/han0407.krn,kern,d74eb558be3fca7df5488e09ee701e33
han0408,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0408.krn,han/han0408.krn,kern,aa5d4ff2121dfcd550469d3bd18cbacf
han0409,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0409.krn,han/han0409.krn,kern,0d59deac11571fbea549dad6a229c22e
han0410,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0410.krn,han/han0410.krn,kern,069df1a3cb1065c4835034e218e91888
han0411,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0411.krn,han/han0411.krn,kern,e15740a0a780368c6b6a0e719fa1022b
han0412,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0412.krn,han/han0412.krn,kern,b1ec8e98353af5571ad819f8a05d3d8b
han0413,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,https://verovio.humdrum.org/?file=essen/asia/china/han/han0413.krn,han/han0413.krn,kern,f6e02d1b76f7e8815571925df9ac866b
