id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder
p0866,Es steht ein Lind ,,Lothringen,,,,,,,pinck1926verklingende1,255,,,,,,,,3/4 ,,heptatonic major,F,6,False,True,Untreue,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0866.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0866.krn,p0866.krn,kern,d7740e8716e6626a78b15d6432574758,Damien Sagrillo
p0867,Es ging ein Edelmann ,,Lothringen,,,,,,,pinck1926verklingende1,259,,,,,,,,free,,heptatonic dorian,D,9,False,True,"Standesunterschied, Gefangenschaft",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0867.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0867.krn,p0867.krn,kern,17b7beea9034627156e52286b9bdbbbb,Damien Sagrillo
p0868,"Sch&auml;fersm&auml;dchen, komm mit mir ",,Lothringen,,,,,,,pinck1926verklingende1,262,,,,,,,,2/2 ,,hexatonic minor,A,9,False,True,"Verf&uuml;hrung, Werbung",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0868.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0868.krn,p0868.krn,kern,e8c25745350e20093f75060b2c4f4643,Damien Sagrillo
p0869,Gib mir die Blume ,,Lothringen,,,,,,,pinck1926verklingende1,264,,,,,,,,3/8 ,,heptatonic ionian,D,8,False,True,"???, Tanzlied, Walzer",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0869.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0869.krn,p0869.krn,kern,2d86e174af0f151c478ecdfb4ea174ac,Damien Sagrillo
p0870,Polka ,,Lothringen,,,,,,,pinck1926verklingende1,266,,,,,,,,2/4 ,,heptatonic ionian,F,11,False,True,Tanzlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0870.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0870.krn,p0870.krn,kern,c9697b585c5535a731511331123dfd95,Damien Sagrillo
p0871,Vierter Tanz ,,Lothringen,,,,,,,pinck1926verklingende1,267,,,,,,,,2/4 ,,heptatonic ionian,D,9b,False,True,Tanzlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0871.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0871.krn,p0871.krn,kern,4b5707cf8e39b875b49b4ce6255aee9a,Damien Sagrillo
p0872,Der Achte ,,Lothringen,,,,,,,pinck1926verklingende1,268,,,,,,,,3/8 ,,heptatonic ionian,D,7b,False,True,Soldatenlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0872.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0872.krn,p0872.krn,kern,2aeaf59992c8472430af5ce2f575e05c,Damien Sagrillo
p0873,Der siebente Sprung ,,Lothringen,,,,,,,pinck1926verklingende1,270,,,,,,,,2/4 ,,hexatonic minor,D,6,False,True,Tanzlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0873.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0873.krn,p0873.krn,kern,444c626cde4f12305dd70ea0a28613e9,Damien Sagrillo
p0874,Gute Meinung ,,Lothringen,,,,,,,pinck1928verklingende2,11,2-1,,,,,,,4/4 ,,heptatonic ionian,Eb,8,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0874.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0874.krn,p0874.krn,kern,df07d23d2673534db20a5e8510e099f3,Damien Sagrillo
p0875,Ave Maria ,,Lothringen,,,,,,,pinck1928verklingende2,15,2-2,,,,,,,3/4 4/4 ,,heptatonic dorian,D,9,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0875.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0875.krn,p0875.krn,kern,49db4c4eaf87b2fccaff581d0fd2b96a,Damien Sagrillo
p0876,Krippenlied ,,Lothringen,,,,,,,pinck1928verklingende2,16,2-3,,,,,,,3/4 ,,heptatonic major,G,9,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0876.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0876.krn,p0876.krn,kern,afcbcc0055b16cd7a88f7d33ce937e52,Damien Sagrillo
p0877,H&auml;scher des Herodes ,,Lothringen,,,,,,,pinck1928verklingende2,19,2-4,,,,,,,free,,pentatonic,F,6b,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0877.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0877.krn,p0877.krn,kern,e601b1f00ed030f01a528d02e76fadcd,Damien Sagrillo
p0878,Das Bittereleidenslied ,,Lothringen,,,,,,,pinck1928verklingende2,21,2-5,,,,,,,3/4 ,,hexatonic minor,G,8,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0878.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0878.krn,p0878.krn,kern,c593a72f9a781620c81e0add8d2f7de1,Damien Sagrillo
p0879,Christi Klage ,,Lothringen,,,,,,,pinck1928verklingende2,29,2-6,,,,,,,3/8 ,,octatonic minor w/o 6,F,10b,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0879.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0879.krn,p0879.krn,kern,ddae91a51cf1bb793c17f9bb92b3fa69,Damien Sagrillo
p0880,Der gute Hirt ,,Lothringen,,,,,,,pinck1928verklingende2,31f,2-7,,,,,,,3/4 4/4 ,,decatonic,E,13b,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0880.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0880.krn,p0880.krn,kern,937ec8127257cf72b22ce54f10f26b5a,Damien Sagrillo
p0881,Prozessionslied ,,Lothringen,,,,,,,pinck1928verklingende2,33,2-8,,,,,,,4/4 ,,heptatonic ionian,F,9,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0881.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0881.krn,p0881.krn,kern,2db294740f894ae75c2ab48ac4ab04a8,Damien Sagrillo
p0882,Eleisonlied ,,Lothringen,,,,,,,pinck1928verklingende2,37,2-9,,,,,,,2/4 3/4 4/4 ,,octatonic minor,F#,8,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0882.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0882.krn,p0882.krn,kern,396a797f128b83d9d1bec7d189264b1c,Damien Sagrillo
p0883,Maria hilf ,,Lothringen,,,,,,,pinck1928verklingende2,39,2-10,,,,,,,4/4 ,,heptatonic ionian,F,9,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0883.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0883.krn,p0883.krn,kern,352997427e243d594b35f00f3db907d6,Damien Sagrillo
p0884,Maria Königin ,,Lothringen,,,,,,,pinck1928verklingende2,41,2-11,,,,,,,4/4 ,,heptatonic major,Bb,6,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0884.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0884.krn,p0884.krn,kern,84c0a93bcf831f9811ef5df335a4c59e,Damien Sagrillo
p0885,Schönste von allen ,,Lothringen,,,,,,,pinck1928verklingende2,43,2-12,,,,,,,2/4 ,,heptatonic ionian,G,8,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0885.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0885.krn,p0885.krn,kern,3ac355f814d2723c4a2c2c489066b8bb,Damien Sagrillo
p0886,Ordensmann ,,Lothringen,,,,,,,pinck1928verklingende2,45,2-13,,,,,,,6/4 ,,heptatonic ionian,C,9b,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0886.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0886.krn,p0886.krn,kern,3ce0557a1b39f184656ad0f31e1858df,Damien Sagrillo
p0887,Alexius ,,Lothringen,,,,,,,pinck1928verklingende2,49,2-14,,,,,,,2/4 ,,hexatonic minor,F,6,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0887.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0887.krn,p0887.krn,kern,d43ee0ead49349f0a103dfbda959bd08,Damien Sagrillo
p0888,König Balthasar ,,Lothringen,,,,,,,pinck1928verklingende2,51,2-15,,,,,,,3/4 ,,heptatonic ionian,G,8,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0888.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0888.krn,p0888.krn,kern,4bb4694f5ee31a894930201d5b4b96b2,Damien Sagrillo
p0889,Sch&auml;ferlied ,,Lothringen,,,,,,,pinck1933verklingende3,59,3-17,,,,,,,3/4 4/4 ,,hexatonic minor,F,11,False,True,yyy,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0889.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0889.krn,p0889.krn,kern,4543ada4dfb03963dd9723b6362d5136,Damien Sagrillo
p0890,Reyersweilerlied ,,Lothringen,,,,,,,pinck1928verklingende2,57,2-17,,,,,,,4/4 ,,heptatonic ionian,D,9,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0890.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0890.krn,p0890.krn,kern,764144dc5509dda3d2ff2641f71e5c70,Damien Sagrillo
p0891,Totenlied ,,Lothringen,,,,,,,pinck1928verklingende2,61,2-18,,,,,,,2/4 ,,pentatonic major,F,5,False,True,"geistliche, religiöse Lieder, Tod",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0891.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0891.krn,p0891.krn,kern,1e7141f3a718b5199d1329613a7629e6,Damien Sagrillo
p0892,Witjungfr&auml;uelein ,,Lothringen,,,,,,,pinck1928verklingende2,63,2-19,,,,,,,4/4 ,,octatonic minor w/o 6,E,7b,False,True,"Tod, Trauer",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0892.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0892.krn,p0892.krn,kern,8ce2e444dc2931b330457239d6fc1416,Damien Sagrillo
p0893,Seele und Leib ,,Lothringen,,,,,,,pinck1928verklingende2,65,2-20,,,,,,,3/4 ,,heptatonic ionian,F,7b,False,True,"geistliche, religiöse Lieder, Tod",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0893.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0893.krn,p0893.krn,kern,54f0313ddc21651f284074fbddd0df85,Damien Sagrillo
p0894,Arme Seele ,,Lothringen,,,,,,,pinck1928verklingende2,67,2-21,,,,,,,3/8 ,,heptatonic dorian,A,8,False,True,"geistliche, religiöse Lieder, Klage",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0894.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0894.krn,p0894.krn,kern,5a1c2c31f8c1df5c7924716da987f4f7,Damien Sagrillo
p0895,Himmelsfreud ,,Lothringen,,,,,,,pinck1928verklingende2,69,2-22,,,,,,,4/4 ,,octatonic,F,8,False,True,"geistliche, religiöse Lieder, spöttisch",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0895.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0895.krn,p0895.krn,kern,b4544935b3a5dbc7de277fe41afa2190,Damien Sagrillo
p0896,Regina ,,Lothringen,,,,,,,pinck1928verklingende2,71,2-23,,,,,,,4/4 ,,octatonic major,A,8,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0896.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0896.krn,p0896.krn,kern,843addce645842c837b36346c2a3d9d5,Damien Sagrillo
p0897,Schlangenköchin ,,Lothringen,,,,,,,pinck1933verklingende3,83,3-25,,,,,,,3/4 ,,heptatonic ionian,F,9,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0897.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0897.krn,p0897.krn,kern,05bad99915d82ac9a0b9adc582621a06,Damien Sagrillo
p0898,Schönes Himmelreich ,,Lothringen,,,,,,,pinck1928verklingende2,79,2-25,,,,,,,2/4 3/4 ,,octatonic,E,8,False,True,"geistliche, religiöse Lieder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0898.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0898.krn,p0898.krn,kern,42c5c879c0741dd212dffdc4e88b99a3,Damien Sagrillo
p0899,Schloss in Östreich ,,Lothringen,,,,,,,pinck1928verklingende2,80,2-26,,,,,,,3/4 ,,heptatonic ionian,C,8,False,True,"Liebe, Tod",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0899.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0899.krn,p0899.krn,kern,9ced63553a91ee93004a8e19c4f5407f,Damien Sagrillo
p0900,Christinchen ,,Lothringen,,,,,,,pinck1928verklingende2,83,2-27,,,,,,,6/8 ,,hexatonic minor,D,8,False,True,"???, Suche nach Br&auml;utigam, Liebe",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0900.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0900.krn,p0900.krn,kern,2a7c8a495ab0b001f573d466d01019e0,Damien Sagrillo
p0901,Königskinder ,,Lothringen,,,,,,,pinck1928verklingende2,85,2-28,,,,,,,3/4 ,,heptatonic ionian,D,8,False,True,"verbotene Liebe, Tod",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0901.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0901.krn,p0901.krn,kern,539e0d000fd23c0a84c5bfa242cc0d74,Damien Sagrillo
p0902,Drei Soldaten ,,Lothringen,,,,,,,pinck1928verklingende2,91,2-29,,,,,,,4/4 ,,heptatonic ionian,D,8,False,True,"Liebe, Gnade",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0902.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0902.krn,p0902.krn,kern,f1ec3c99873720996920a4ddb5c3df07,Damien Sagrillo
p0903,Geigenb&uuml;wele ,,Lothringen,,,,,,,pinck1928verklingende2,95,2-30,,,,,,,3/4 ,,heptatonic ionian,G,9,False,True,"Standesunterschied, Beischlaf",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0903.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0903.krn,p0903.krn,kern,d60b4037ff38d35a107f3a9de5212a64,Damien Sagrillo
p0904,Verkleideter Freier ,,Lothringen,,,,,,,pinck1928verklingende2,97,2-31,,,,,,,2/8 3/8 4/8 ,,heptatonic ionian,G,8,False,True,"Beischlaf, Standesunterschied, List - Mann in Frauenkleidern",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0904.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0904.krn,p0904.krn,kern,31a30972682cec36c53d290c3af3525c,Damien Sagrillo
p0905,Braut Bondeli ,,Lothringen,,,,,,,pinck1928verklingende2,101,2-32,,,,,,,3/8 ,,hexatonic minor,F,6,False,True,"Magd als Königstochter, Beischlaf mit dem Bruder",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0905.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0905.krn,p0905.krn,kern,f22bcbdddb0ba77edd92385790f9feb7,Damien Sagrillo
p0906,Der verwundete Knab ,,Lothringen,,,,,,,pinck1928verklingende2,105,2-33,,,,,,,3/8 ,,hexatonic minor,G,9,False,True,"Liebe, Klage, Tod?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0906.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0906.krn,p0906.krn,kern,1e69102f6895d414d43b2acdd5e419b0,Damien Sagrillo
p0907,Der Knab von Haselach ,,Lothringen,,,,,,,pinck1928verklingende2,108,2-34,,,,,,,2/4 ,,hexatonic minor,F,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0907.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0907.krn,p0907.krn,kern,7a6dda5c67af31d4958857cb79f917db,Damien Sagrillo
p0908,M&auml;dchen und Mörder ,,Lothringen,,,,,,,pinck1928verklingende2,111,2-35,,,,,,,free,,hexatonic minor,E,6,False,True,Mord,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0908.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0908.krn,p0908.krn,kern,f2187979db35de12a40844063ba98a35,Damien Sagrillo
p0909,Drei Mörder ,,Lothringen,,,,,,,pinck1928verklingende2,114,2-36,,,,,,,4/4 ,,hexatonic minor,G,9,False,True,"Vergewaltigung, Mord",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0909.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0909.krn,p0909.krn,kern,a02b73352cdd196a9199a2c592137aff,Damien Sagrillo
p0910,Metzger zu Frankfurt ,,Lothringen,,,,,,,pinck1928verklingende2,117,2-37,,,,,,,6/8 ,,pentatonic,A,8,False,True,Brautwerbung,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0910.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0910.krn,p0910.krn,kern,8100bcaa81609f2e1204a779b104bf7f,Damien Sagrillo
p0911,Schöne J&uuml;din ,,Lothringen,,,,,,,pinck1928verklingende2,121,2-38,,,,,,,2/4 3/4 4/4 ,,octatonic major,D,8,False,True,"Liebe, J&uuml;din zu Christin bekehrt",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0911.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0911.krn,p0911.krn,kern,76e40eba32148284e75ef5c4851947af,Damien Sagrillo
p0912,Der betrogene Ehemann ,,Lothringen,,,,,,,pinck1928verklingende2,125,2-39,,,,,,,4/4 ,,octatonic major,G,9,False,True,Untreue,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0912.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0912.krn,p0912.krn,kern,6df872a2237ac7fa91ecd71f059b733e,Damien Sagrillo
p0913,Weinfuhrmann ,,Lothringen,,,,,,,pinck1928verklingende2,129,2-40,,,,,,,3/8 ,,hexatonic minor,G,8,False,True,"???, Untreue",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0913.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0913.krn,p0913.krn,kern,2835f0f07ea715a06682b1f4ce30c152,Damien Sagrillo
p0914,Frau M&uuml;llerin ,,Lothringen,,,,,,,pinck1928verklingende2,132,2-41,,,,,,,2/4 ,,heptatonic ionian,D,12,False,True,"Untreue, Beischlaf",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0914.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0914.krn,p0914.krn,kern,3e0dd5ae6ee0d50672addba0c4804f02,Damien Sagrillo
p0915,Edelmann und Knecht ,,Lothringen,,,,,,,pinck1928verklingende2,135,2-42,,,,,,,6/8 ,,pentatonic minor,G,8,False,True,"Untreue, Beischlaf?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0915.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0915.krn,p0915.krn,kern,14f7a4302328cd1e42b34ae13e55cec6,Damien Sagrillo
p0916,Drie Gesellen ,,Lothringen,,,,,,,pinck1928verklingende2,137,2-43,,,,,,,2/4 ,,hexatonic minor,G,8,False,True,vergebliche Brautwerbung,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0916.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0916.krn,p0916.krn,kern,536f1375a09422d6546356f2bfc23d0f,Damien Sagrillo
p0917,F&auml;hnderich ,,Lothringen,,,,,,,pinck1928verklingende2,140,2-44,,,,,,,2/4 ,,pentatonic major,G,8,False,True,"Beischlaf, verlorene Ehre",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0917.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0917.krn,p0917.krn,kern,ea7acde98e4fcb23b58c72ee20daf570,Damien Sagrillo
p0918,Bauernstand ,,Lothringen,,,,,,,pinck1928verklingende2,142,2-45,,,,,,,2/4 ,,heptatonic ionian,F,9,False,True,"Berufslied, geistlich, religiös",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0918.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0918.krn,p0918.krn,kern,32a62c46efcf798d1a533e7d64a7fb76,Damien Sagrillo
p0919,Bauerndorf ,,Lothringen,,,,,,,pinck1928verklingende2,147,2-46,,,,,,,2/4 ,,octatonic major,D,9,False,True,"???, erz&auml;hlendes Lied?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0919.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0919.krn,p0919.krn,kern,81fb060553f75a865bef2b40fedaa9d3,Damien Sagrillo
p0920,Versp&auml;tung ,,Lothringen,,,,,,,pinck1928verklingende2,151,2-47,,,,,,,4/4 ,,heptatonic ionian,G,8,False,True,"???, Tod, Arbeit",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0920.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0920.krn,p0920.krn,kern,b68ebca5305b12f96a02dcd3a800df06,Damien Sagrillo
p0921,Taubenlied ,,Lothringen,,,,,,,pinck1928verklingende2,155,2-48,,,,,,,3/4 ,,heptatonic ionian,Eb,8,False,True,???,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0921.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0921.krn,p0921.krn,kern,fe921cd580ad556b3f1b4033249c31cc,Damien Sagrillo
p0922,Feierabendlied ,,Lothringen,,,,,,,pinck1928verklingende2,157,2-21,,,,,,,6/8 ,,hexatonic minor,D,8,False,True,Arbeitslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0922.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0922.krn,p0922.krn,kern,937bd434e6574c3351fd771f7c799cca,Damien Sagrillo
p0923,Schreinerlied ,,Lothringen,,,,,,,pinck1928verklingende2,160,2-50,,,,,,,4/4 ,,heptatonic ionian,G,9,False,True,"Arbeits-, Berufslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0923.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0923.krn,p0923.krn,kern,cbe47333d8cab776909cdd814298d545,Damien Sagrillo
p0924,Hammerschmied ,,Lothringen,,,,,,,pinck1928verklingende2,163,2-51,,,,,,,2/4 ,,heptatonic ionian,G,9,False,True,"Arbeits-, Berufslied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0924.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0924.krn,p0924.krn,kern,98fd77888e65841b88d9c10672061be7,Damien Sagrillo
p0925,Drei Seidenweber ,,Lothringen,,,,,,,pinck1928verklingende2,165,2-52,,,,,,,6/8 ,,heptatonic ionian,G,9,False,True,"Werbung, Beischlaf",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0925.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0925.krn,p0925.krn,kern,7778455616447a7b31449bc90568800f,Damien Sagrillo
p0926,Drei Schneider und ein Schleck ,,Lothringen,,,,,,,pinck1928verklingende2,169,2-53,,,,,,,4/4 ,,heptatonic ionian,G,9,False,True,Spottlied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0926.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0926.krn,p0926.krn,kern,8fab2f239795465f9bb41fd62867e21c,Damien Sagrillo
p0927,Voltigeurs ,,Lothringen,,,,,,,pinck1928verklingende2,172,2-54,,,,,,,2/4 ,,heptatonic ionian,D,8,False,True,"???, Liebe? Trinken?",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0927.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0927.krn,p0927.krn,kern,88d1e79cf26908080cc31e92141d030c,Damien Sagrillo
p0928,Conscritlied ,,Lothringen,,,,,,,pinck1928verklingende2,175,2-55,,,,,,,3/4 ,,heptatonic ionian,G,8,False,True,"Soldatenlied, Abschied, Liebe",,,https://kern.humdrum.org/cgi-bin/ksdata?file=p0928.krn&l=users/sagrillo/lorraine&format=kern,http://verovio.humdrum.org/?file=sagrillo/lorraine/p0928.krn,p0928.krn,kern,9f330569cf3fba136bbceee4ed94ca26,Damien Sagrillo
