id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,licence_abbrev,encoder,performer,catalogue_num,source_url
sioux098,,Their Votes Could Be Heard,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,289,98,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Buffalo Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux098.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux098.krn,kern/sioux098.krn,kern,69a3eec5208789afc8c19cc6e51b35cf,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,555,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA289
sioux099,,Against the Wind,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,290,99,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Buffalo Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux099.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux099.krn,kern/sioux099.krn,kern,8e8d90d32d351ce6a06b152d16963847,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,556,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA290
sioux100,,I Come,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,291,100,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Buffalo Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux100.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux100.krn,kern/sioux100.krn,kern,a89feed38cc358270c801c338f123537,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,546,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA291
sioux101,,Buffalo Society Song (a),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,292,101,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Buffalo Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux101.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux101.krn,kern/sioux101.krn,kern,6a9b2d0507021eb0a872864e6463fac1,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,549,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA292
sioux102,,Buffalo Society Song (b),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,292,102,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Buffalo Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux102.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux102.krn,kern/sioux102.krn,kern,d823b201356fb086541c77f67e20aef4,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,550,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA292
sioux103,,Buffalo Society Song (c),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,293,103,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Buffalo Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux103.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux103.krn,kern/sioux103.krn,kern,b51cc713200f0125293144a86cb7275d,CC BY-NC-SA 4.0,Craig Stuart Sapp,Oku'te,577,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA293
sioux104,,Song of the Elk Society,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,294,104,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Elk Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux104.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux104.krn,kern/sioux104.krn,kern,1dbc27bf6746a680d1fd4099d984aa60,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,538,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA294
sioux105,,Something Sacred I Wear,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,295,105,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Elk Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux105.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux105.krn,kern/sioux105.krn,kern,92e8edf7c8b0a2b4b25a39552dd2505e,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shiya'ka,471,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA295
sioux106,,My Life Is Such,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,296,106,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Elk Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux106.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux106.krn,kern/sioux106.krn,kern,43fb88730c80f242addfd8b9d4a16352,CC BY-NC-SA 4.0,Craig Stuart Sapp,Oku'te,575,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA296
sioux107,,An Elk Am I,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,297,107,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Elk Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux107.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux107.krn,kern/sioux107.krn,kern,68e0b0602add1a36b28b6787f6db07db,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wi'yaka-wangzhi'la,622,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA297
sioux108,,My Horse Flies like a Bird,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,299,108,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Horse Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux108.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux108.krn,kern/sioux108.krn,kern,ddee5861f38b8211667dfe7ddb0bcbd7,CC BY-NC-SA 4.0,Craig Stuart Sapp,Tatang'ka-ohi'tika,573,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA299
sioux109,,When a Horse Neighs,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,300,109,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Horse Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux109.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux109.krn,kern/sioux109.krn,kern,7e4e13330c8ce567359fb52a29578da1,CC BY-NC-SA 4.0,Craig Stuart Sapp,Tatang'ka-ohi'tika,604,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA300
sioux110,,Horses Are Coming,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,301,110,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Horse Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux110.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux110.krn,kern/sioux110.krn,kern,eb7da2a48f61f15baaa9198ca5e7985c,CC BY-NC-SA 4.0,Craig Stuart Sapp,Tatang'ka-ohi'tika,605,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA301
sioux111,,Prancing They Come,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,302,111,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Horse Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux111.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux111.krn,kern/sioux111.krn,kern,c66adcbc75a5803c19d98fff7bab0c86,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,537,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA302
sioux112,,"Chasing, They Walked","Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,303,112,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Horse Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux112.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux112.krn,kern/sioux112.krn,kern,3274aef2ab95ada21412bd940109d666,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shiya'ka,470,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA303
sioux113,,A Root of Herb,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,304,113,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,Society Song/Song of the Horse Society,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux113.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux113.krn,kern/sioux113.krn,kern,ac59f07221cadeb8c10de764ce976407,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shiya'ka,467,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA304
sioux114,,Song of the Fox Society (a),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,316,114,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux114.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux114.krn,kern/sioux114.krn,kern,e613dd4af97fdd24fd352c7de99e0d16,CC BY-NC-SA 4.0,Craig Stuart Sapp,Mato'-aki'chita,677,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA316
sioux115,,Song of the Fox Society (b),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,317,115,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux115.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux115.krn,kern/sioux115.krn,kern,caffc74fa70931f6e8a6373d2eeef0c7,CC BY-NC-SA 4.0,Craig Stuart Sapp,Oku'te,580,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA317
sioux116,,Song of the Strong Heart Society (a),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,322,116,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux116.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux116.krn,kern/sioux116.krn,kern,bd0afe8690d0c4efd99f0a8990397ebe,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wangbli'-waha'chungka,509,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA322
sioux117,,Song of the Strong Heart Society (b),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,323,117,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux117.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux117.krn,kern/sioux117.krn,kern,099499d7ba46040bf5a6afe1bb955271,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,544,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA323
sioux118,,Song of the Strong Heart Society (c),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,324,118,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux118.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux118.krn,kern/sioux118.krn,kern,0017a8ef603fadd1068e09ab36082022,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,548,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA324
sioux119,,Song of the Strong Heart Society (d),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,324,119,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux119.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux119.krn,kern/sioux119.krn,kern,fc7debb0d1d199c2dda989e981ae7765,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,557,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA324
sioux120,,Song of the Badger Society (a),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,325,120,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux120.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux120.krn,kern/sioux120.krn,kern,d2c0884125e3fe3ec40e2bef61bc655f,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,553,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA325
sioux121,,Song of the Badger Society (b),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,326,121,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux121.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux121.krn,kern/sioux121.krn,kern,e360d065ab852bf008cc473209c42c9b,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,554,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA326
sioux122,,Ceremonial Song of the Miwatani,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,328,122,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux122.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux122.krn,kern/sioux122.krn,kern,a26883e6a72162ab8afe8200282af9e7,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waking'yan-wata'kpe,572,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA328
sioux123,,Song of the White Horse Riders (a),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,330,123,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux123.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux123.krn,kern/sioux123.krn,kern,1f8b69914cd97ca4ef5a4f06b3ecae37,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,534,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA330
sioux124,,Song of the White Horse Riders (b),"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,331,124,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux124.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux124.krn,kern/sioux124.krn,kern,66d4220295d4885fb285365d88fe2ca9,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,535,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA331
sioux125a,,Those Are Not My Interest,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,334,125a,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux125a.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux125a.krn,kern/sioux125a.krn,kern,d97445c6df735366f7a992b307280ee4,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,528,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA334
sioux125b,,Those Are Not My Interest,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,336,125b,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux125b.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux125b.krn,kern/sioux125b.krn,kern,472f0d3a25f685525aa84a9376bd6d0d,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,528,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA336
sioux126,,Like a Wolf I Roam,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,336,126,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux126.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux126.krn,kern/sioux126.krn,kern,f87fb919f41f6d836dcbd9235214803a,CC BY-NC-SA 4.0,Craig Stuart Sapp,Tatang'ka-wangzhi'la,656,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA336
sioux127,,Watch Your Horses,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,337,127,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux127.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux127.krn,kern/sioux127.krn,kern,5fc0b5c05a5d1c0023b41fbcc4c259a2,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,532,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA337
sioux128,,"Friends, Go On","Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,338,128,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux128.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux128.krn,kern/sioux128.krn,kern,eb98ac9c206f9a3dc1cd38b7cb0c67ac,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,527,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA338
sioux129,,A Wolf I Considered Myself,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,339,129,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux129.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux129.krn,kern/sioux129.krn,kern,c1bdbdd068fb481488dd16c3b8ebeed4,CC BY-NC-SA 4.0,Craig Stuart Sapp,Chetang'-hota,547,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA339
sioux130,,Adventures I Seek,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,340,130,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux130.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux130.krn,kern/sioux130.krn,kern,dfa0ec77efda541bc4acd205c50c3136,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,523,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA340
sioux131,,His Horses He Granted Me,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,341,131,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux131.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux131.krn,kern/sioux131.krn,kern,1e6eab8c682dbd460fe0dd5b95fbf2c0,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,543,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA341
sioux132a,,Those Hills I Trod Upon,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,342,132a,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux132a.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux132a.krn,kern/sioux132a.krn,kern,c27b673b773c54c85fa570b53aee72ea,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wopo'-tapi,670,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA342
sioux132b,,Those Hills I Trod Upon,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,343,132b,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux132b.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux132b.krn,kern/sioux132b.krn,kern,b0a5815d77c266b2e6e943a85268a447,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wopo'-tapi,670,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA343
sioux132c,,Those Hills I Trod Upon,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,344,132c,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux132c.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux132c.krn,kern/sioux132c.krn,kern,6c9014179935738f6ad7d3efef88749f,CC BY-NC-SA 4.0,Craig Stuart Sapp,Wopo'-tapi,670,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA344
sioux133a,,Wolf Song,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,345,133a,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux133a.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux133a.krn,kern/sioux133a.krn,kern,4ebceed5e984ad10b4e9d9e5f272ef03,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,524,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA345
sioux133b,,Wolf Song,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,346,133b,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux133b.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux133b.krn,kern/sioux133b.krn,kern,c66398fc5d679021f2ace743e55d0846,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'chungka-nong'pa,524,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA346
sioux134,,It Is Difficult,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,347,134,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux134.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux134.krn,kern/sioux134.krn,kern,e4a907590b1f317fada66ce2564548c2,CC BY-NC-SA 4.0,Craig Stuart Sapp,Waha'changka-ya'pi,611,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA347
sioux135,,Song of the Camp,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,Native American -- Sioux,1911/07//-1914///,Frances Densmore,,densmore1918teton,349,135,,,,2002 Craig Stuart Sapp,,,,,,,,False,True,War Song/Song of a Typical War Expedition,,,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux135.krn,http://verovio.humdrum.org/?file=folk/sioux/kern/sioux135.krn,kern/sioux135.krn,kern,3da48d0faeab31312d75f64c0e61b687,CC BY-NC-SA 4.0,Craig Stuart Sapp,Shung'ka-wangbli',657,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA349
