id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
deut2272,Deutschland deutschland ueber alles,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,1,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Volks - Hymne, national, politisch, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2272.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2272.krn,deut2272.krn,kern,cdbf709322b2671e6ce455bc5131bf5d
deut2273,Deutschland deutschland ueber alles,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,1A,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Volks - Hymne, national, politisch, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2273.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2273.krn,deut2273.krn,kern,7cfa9dabbcee78df0051dfca0eeb8504
deut2274,Was ist des deutschen vaterland,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,2,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2274.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2274.krn,deut2274.krn,kern,d21cfe44778b7f1d1e1e10f3dfcbd4d2
deut2275,Was ist des deutschen vaterland,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,2A,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2275.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2275.krn,deut2275.krn,kern,fda464be0a71a2c03039f3cdff99209b
deut2276,Es braust ein ruf wie donnerhall,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,3,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2276.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2276.krn,deut2276.krn,kern,6d1c94d5952dd450a7ac6267e09f1791
deut2277,Kennt ihr das land so wunderschoen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,4,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2277.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2277.krn,deut2277.krn,kern,b87127c3d0a3e35fdf7e76c4f160529a
deut2278,Stimmt an mit hellem hohen klang,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,5,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2278.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2278.krn,deut2278.krn,kern,4bf3799b7fdd6048db8e0de5ad3b8909
deut2279,Gegruesst du land der treue,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,6,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2279.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2279.krn,deut2279.krn,kern,490398f7c0704d313ff51e47146be7fd
deut2280,Wie mir deine freuden winken,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,7,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2280.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2280.krn,deut2280.krn,kern,551a1d1f8c445070227bf04126ac25fe
deut2281,Stehe fest o vaterland,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,9,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2281.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2281.krn,deut2281.krn,kern,0781f9523dd1589cd6720d3aba3d3557
deut2282,Ich hab mich ergeben,,"Europa, Mitteleuropa, Deutschland, Thueringen (Melodie)",,,,,,,,bohme1895volksthumliche,,,,,,10,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2282.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2282.krn,deut2282.krn,kern,f401385cf9e74136e88868f95ddeaa70
deut2283,Deutsches herz verzage nicht,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,11,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2283.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2283.krn,deut2283.krn,kern,c9cfd6936cb67e0214b1f0f469b70778
deut2284,Sind wir vereint zur guten stunde,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,12,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied, Studenten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2284.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2284.krn,deut2284.krn,kern,117cd1636dbf639fe0b9e573f621323c
deut2285,Frei und unerschuetterlich (gaudeamus igitur),,"Europa, Mitteleuropa, Deutschland; Schweiz",,,,,,,,bohme1895volksthumliche,,,,,,13,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"politisch, national, Vaterlands - Lied, Studenten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2285.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2285.krn,deut2285.krn,kern,618a2ba350be95318f5094383dc366e7
deut2286,Preisend mit viel schoenen reden,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,14,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2286.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2286.krn,deut2286.krn,kern,96b1dbeebc68c74cab8684137186ffca
deut2287,Heil dir im siegerkranz,,"Europa, Mitteleuropa, Deutschland, Preussen",,,,,,,,bohme1895volksthumliche,,,,,,15,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,"politisch, national, Vaterlands - Lied, Hymne",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2287.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2287.krn,deut2287.krn,kern,0204bebd3f3bae61e6cd2fb74dd30bcf
deut2288,Wo ist das volk,,"Europa, Mitteleuropa, Deutschland, Preussen",,,,,,,,bohme1895volksthumliche,,,,,,20,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2288.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2288.krn,deut2288.krn,kern,c5e4bc07ad6f53c727a7ef6b27ad1a8a
deut2289,Ich bin ein preusse,,"Europa, Mitteleuropa, Deutschland, Preussen",,,,,,,,bohme1895volksthumliche,,,,,,21,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2289.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2289.krn,deut2289.krn,kern,589dbbd37d0dcd554a8952205e97665b
deut2290,Gott sei mit dir mein sachsenland,,"Europa, Mitteleuropa, Deutschland, Sachsen",,,,,,,,bohme1895volksthumliche,,,,,,22,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2290.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2290.krn,deut2290.krn,kern,3285192f60291853218dc0b3136c748a
deut2291,Bayern o heimatland,,"Europa, Mitteleuropa, Deutschland, Bayern",,,,,,,,bohme1895volksthumliche,,,,,,23,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2291.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2291.krn,deut2291.krn,kern,47e56b97818d9135be05445ca254d244
deut2292,Es klingt ein heller klang,,"Europa, Mitteleuropa, Deutschland, Rheinland",,,,,,,,bohme1895volksthumliche,,,,,,24,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2292.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2292.krn,deut2292.krn,kern,1b02dfe307b55a16a615cda41cd78f17
deut2293,Sie sollen ihn nicht haben den freien deutschen rhein,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,25,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2293.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2293.krn,deut2293.krn,kern,c2ee99d82e5a29312661e988d915c96d
deut2294,Schleswig-holstein meerumschlungen,,"Europa, Mitteleuropa, Deutschland, Schleswig - Holstein",,,,,,,,bohme1895volksthumliche,,,,,,26,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2294.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2294.krn,deut2294.krn,kern,4161eb399e3bd8554f031358ac4fc827
deut2295,Wo ein altar steht den der lenz bekraenzt,,"Europa, Mitteleuropa, Deutschland; France, Elsass",,,,,,,,bohme1895volksthumliche,,,,,,27,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2295.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2295.krn,deut2295.krn,kern,efc443b90cdff5a7ab24c09cf68eb92a
deut2296,Vom alten deutschen meer umflossen,,"Europa, Mitteleuropa, Deutschland, Thueringen",,,,,,,,bohme1895volksthumliche,,,,,,28,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2296.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2296.krn,deut2296.krn,kern,b70009de70e1340e186b043ef84cbfba
deut2297,Es ist in deinen liedern mein volk dir prophezeit,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,29,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2297.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2297.krn,deut2297.krn,kern,7b7d58cbab3acc5e77d2530faae06898
deut2298,Von allen laendern in der welt,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,31,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2298.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2298.krn,deut2298.krn,kern,44d9eea25994b5ecb07ebbe968f245a3
deut2299,Ich bin ein deutsches maedchen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,33,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2299.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2299.krn,deut2299.krn,kern,2e7d0d35ab0da0ef03deb5d56ce9ce10
deut2300,Auf ihr brueder lasst uns wallen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,34,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2300.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2300.krn,deut2300.krn,kern,46ef5f9e58c5afb00ff62ee343df43e0
deut2301,Dort wo der alte rhein mit seinen wellen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,37,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"politisch, national, Vaterlands - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2301.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2301.krn,deut2301.krn,kern,207a109228f76f3cf3c4d00e0209428d
deut2302,Wohlauf kameraden aufs pferd,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,42,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2302.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2302.krn,deut2302.krn,kern,0e47be9dacb0de6930afd5b97be67332
deut2303,Auf auf wer deutsche freiheit liebet,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,43,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2303.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2303.krn,deut2303.krn,kern,ad0faff5f306fcffb42971b3db722b1c
deut2304,Auf auf ihr brueder und seid stark,,"Europa, Mitteleuropa, Deutschland, Wuerttemberg",,,,,,,,bohme1895volksthumliche,,,,,,44,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2304.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2304.krn,deut2304.krn,kern,fdbf3e639296c59f9efb8700c79a7147
deut2305,Schoen ists unter freiem himmel,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,45,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2305.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2305.krn,deut2305.krn,kern,c6bcf1a3f418b72b6e7f238004d7df37
deut2306,Kein schoenrer tod auf dieser welt,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,46,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2306.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2306.krn,deut2306.krn,kern,5f20d198745685e69478cd7a4ff2c02a
deut2307,Hinaus in die ferne mit lautem hoernerklang,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,47,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2307.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2307.krn,deut2307.krn,kern,c917802f92da27ed62fb910ea13fe025
deut2308,Freiheit die ich meine die mein herz erfuellt,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,48,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2308.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2308.krn,deut2308.krn,kern,763d6bbdac55fd0b901634efebb23894
deut2309,Es sei mein herz und blut geweiht,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,49,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2309.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2309.krn,deut2309.krn,kern,d6b758a8a4560232aeed668a2a4e8a39
deut2310,Es heult der sturm es braust das meer,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,50,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2310.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2310.krn,deut2310.krn,kern,71b02fa76c6a94adec9b2446f85bfa1c
deut2311,Der gott der eisen wachsen liess,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,51,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2311.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2311.krn,deut2311.krn,kern,aa1ac6b197d8dcca77e1bcc41b8d57ca
deut2312,Wer ist ein mann wer beten kann,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,52,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2312.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2312.krn,deut2312.krn,kern,06cde35a56d562054ca9e7a4455b5783
deut2313,Heraus heraus die klingen lasst ross und klepper springen,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,53,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2313.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2313.krn,deut2313.krn,kern,e3f3939e894af259abd39342053142a8
deut2314,Hinaus hinaus es ruft das vaterland,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,54,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2314.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2314.krn,deut2314.krn,kern,a463451d675515bfad448e60d893f354
deut2315,Frisch auf zum froehlichen jagen es ist nun an der zeit,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,55,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2315.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2315.krn,deut2315.krn,kern,19cc2aa909ea7a93144c34c38813b2ca
deut2316,Der knabe robert fest und wert,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,57,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2316.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2316.krn,deut2316.krn,kern,991e2345bfa5282ec71f41257cdc38fa
deut2317,Mit hoernerschall und lustgesang,,"Europa, Mitteleuropa, Deutschland, Preussen",,,,,,,,bohme1895volksthumliche,,,,,,59,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2317.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2317.krn,deut2317.krn,kern,fa55ebc56103709c8e59243df6885600
deut2318,Was blasen die trompeten husaren heraus,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,60,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2318.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2318.krn,deut2318.krn,kern,113906fbef63ff66f42f95ab45180742
deut2319,Der himmel unser hort die freiheit unser wort,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,61,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2319.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2319.krn,deut2319.krn,kern,d301aa0ee1497141b9c8800da1e73a06
deut2320,Das volk steht auf der sturm bricht los,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,62,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple quadruple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2320.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2320.krn,deut2320.krn,kern,b2ac44d85fd476956aeb41a554ed972e
deut2321,Was glaenzt dort vom walde im sonnenschein,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,63,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,compound duple,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2321.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2321.krn,deut2321.krn,kern,02a8b3b8b256258bfbb4ed86a3e88f48
deut2322,Ahndungsgrauend todesmuthig bricht der grosse morgen an,,"Europa, Mitteleuropa, Deutschland",,,,,,,,bohme1895volksthumliche,,,,,,64,,,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,"Kriegs -, Sieges -, Soldaten - Lied",,,https://kern.humdrum.org/cgi-bin/ksdata?file=deut2322.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut2322.krn,deut2322.krn,kern,4954a290eeeaf9f694034ea4b886b871
