id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performersource,source_key,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum,encoder,performer
nova049,A Sailor Courted,A Sailor Courted,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,99,49,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova049.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova049.krn,kern/nova049.krn,kern,393e7acafb726fb3dad51c0043213808,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova050,When I Was a Young Man,When I Was a Young Man,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,101,50,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova050.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova050.krn,kern/nova050.krn,kern,84510b6d64fd4cfd18f246b4f873dd9d,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Enos Hartlan
nova051,Young Indian Lass,Young Indian Lass,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,103,51,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova051.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova051.krn,kern/nova051.krn,kern,1fce909347fa3c407447893e3031154f,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova052,Bay of Biscay Oh,Bay of Biscay Oh,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,105,52,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova052.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova052.krn,kern/nova052.krn,kern,0f4b6def75aa4a3f1cc3408a2a6f37fe,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova053,Bold Princess Royal,Bold Princess Royal,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,107,53,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova053.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova053.krn,kern/nova053.krn,kern,c8a7ca8a01a107fa38aaacde09bb8fff,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. William Faulkner
nova054,Captain Burke,Captain Burke,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,109,54,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova054.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova054.krn,kern/nova054.krn,kern,72f936ffc6c6d927ca41f59fccb81cd7,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova055,Captain Glen,Captain Glen,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,111,55,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova055.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova055.krn,kern/nova055.krn,kern,08d0a16395ddce8cd8b066baa7958c8a,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova056,Chanty Song (a),Chanty Song (a),Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,113,56,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova056.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova056.krn,kern/nova056.krn,kern,d413b0934354880d859e83591224631a,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova057,Chanty Song (b),Chanty Song (b),Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,115,57,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova057.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova057.krn,kern/nova057.krn,kern,1866cd3a13d5f92dff95d97ead366de2,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova058,City of Baltimore,City of Baltimore,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,117,58,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova058.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova058.krn,kern/nova058.krn,kern,63c8507364660acb5c2af610f387ec23,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova059,Come All Ye Old Comrades,Come All Ye Old Comrades,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,120,59,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova059.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova059.krn,kern/nova059.krn,kern,14b5a7521e24c0771722eb4d5b8d38bc,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Patrick Williams
nova060,Crocodile Song,Crocodile Song,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,122,60,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova060.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova060.krn,kern/nova060.krn,kern,f48c1e5d769d763dacd8a96938ee15f8,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Enos Hartlan
nova061,Donald Munro,Donald Munro,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,124,61,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova061.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova061.krn,kern/nova061.krn,kern,6d138ccb0a6b5294bebada281c49cee7,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova062,Flying Cloud,Flying Cloud,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,126,62,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova062.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova062.krn,kern/nova062.krn,kern,1d8cdcfc9bc444ebd46f7b6cade684c7,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan
nova063,Van Diemen's Land,Van Diemen's Land,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,131,63,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova063.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova063.krn,kern/nova063.krn,kern,2ae303ba745f5396630a0cff9bd730e0,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Ben Henneberry
nova064,Western Ocean,Western Ocean,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,,creighton1932nova,133,64,,,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/kern/nova064.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova064.krn,kern/nova064.krn,kern,92d27346a367997627191de465611e5c,Craig Stuart Sapp (music and bibliographic data)                       ,Mr. Richard Hartlan and family
