id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_numberencoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
NHSDiscography-001,Lullaby,,"Mornington Island, Queensland, Australia",-16.52,139.41,Lardil,1966,,,"""Lullaby"" [Track 4]. On Songs from North Queensland [CD]. Canberra, Australia: Australian Institute of Aboriginal Studies (2013)",,,On Songs from North Queensland [CD],Australian Institute of Aboriginal Studies ,"Canberra, Australia",,Track 4,2013,,,,,,,,,,0,,,Lullaby,,,,,Transcriptions/xml_raw/NHSDiscography-001.xml,xml,ca5ec0ee6f3e36a1a9440951abd8183c
NHSDiscography-002,Healing Song,,"Samanai Village, Green River (West Sepik Province), Papua New Guinea",-3.9,141.19,Anggor,1987,,,"""Healing Song"" [Track 9]. On Songs & Dances from Papua New Guinea [CD]. London: Topic Records (2001)",,,On Songs & Dances from Papua New Guinea [CD],Topic Records ,London,,Track 9,2001,,,,,,,,,,7,,,Healing,,,,,Transcriptions/xml_raw/NHSDiscography-002.xml,xml,877f82da73956d8069743ae5f182928f
NHSDiscography-003,Lullaby,,"Browning, Montana, USA",48.5569174,-113.0134175,Blackfoot,1966,,,"""Lullaby"" [Track 9]. On An Historical Album of Blackfoot Indian Music [CD]. New York: Smithsonian Folkways Recordings (2001)",,,On An Historical Album of Blackfoot Indian Music [CD],Smithsonian Folkways Recordings ,New York,,Track 9,2001,,,,,,,,,,19,,,Lullaby,,,,,Transcriptions/xml_raw/NHSDiscography-003.xml,xml,14005d6e8265e5ec72c02bf81ff2c171
NHSDiscography-004,Untitled Karimganj healing track,,"Karimganj, Mainpuri District, Uttar Pradesh, India",27.310641999999998,79.036254,Uttar Pradesh,1994,,,"""Untitled Karimganj healing track"". Unpublished recording acquired from Susan Wadley (1994).",,,Unpublished recording acquired from Susan Wadley (1994),,,,,,,,,,,,,,,19,,,Healing,,,,,Transcriptions/xml_raw/NHSDiscography-004.xml,xml,5505fbf2f7744f43c84709b6d4e5711e
NHSDiscography-005,Wadana dances,,"Chocó Department, Colombia",5.28,-76.83,Emberá,1960,,,"""Wadana dances"" [Track 2]. On The Music of Some Indian Tribes of Colombia [LP]. London: British Institute of Recorded Sound (1972)",,,On The Music of Some Indian Tribes of Colombia [LP],British Institute of Recorded Sound ,London,,Track 2,1972,,,,,,,,,,15,,,Dance,,,,,Transcriptions/xml_raw/NHSDiscography-005.xml,xml,7012825542c1dda305622b919b0dc51b
NHSDiscography-006,Drumming and singing for a medicine-man's dance,,"Dimbokro, Côte d'Ivoire",6.39,-4.42,Akan,1946-1952,,,"""Drumming and singing for a medicine-man's dance"" [Track 6]. On Baoulé Côte d’Ivoire [LP]. Paris: Africavox (1946-1952)",,,On Baoulé Côte d’Ivoire [LP],Africavox ,Paris,,Track 6,1946-1952,,,,,,,,,,11,,,Healing,,,,,Transcriptions/xml_raw/NHSDiscography-006.xml,xml,ec0b54b267d76055f87bbd2f2bf12367
NHSDiscography-007,Musiqueada jazmin guype,,"Asuncion, Paraguay",-25.289,-57.606,Guarani,1953,,,"""Musiqueada jazmin guype"" [Side 1, Track 3]. On Les Quatre Guaranis Chant, Guitares et Harpe Indienne [LP]. Paris: Éditions de la Boite à Musique (1953)",,,"On Les Quatre Guaranis Chant, Guitares et Harpe Indienne [LP]",Éditions de la Boite à Musique ,Paris,,"Side 1, Track 3",1953,,,,,,,,,,12,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-007.xml,xml,dda40052e2deecc726e3843b0527a597
NHSDiscography-008,Paranda,,"Barranco, Belize ",16.001070199999997,-88.9186343999999,Garifuna,pre-1982,,,"""Paranda"" [Track 7]. On Traditional Music of the Garifuna (Black Carib) of Belize [CD]. New York: Smithsonian Folkways Recordings (2001)",,,On Traditional Music of the Garifuna (Black Carib) of Belize [CD],Smithsonian Folkways Recordings ,New York,,Track 7,2001,,,,,,,,,,28,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-008.xml,xml,0d333ce7667f56c46c9fc7713bf5e1d8
NHSDiscography-009,Canción de cuna,,"Guerrero, Mexico",17.7239,-100.0719,Nahua,1962,,,"""Canción de cuna"" [Track 1]. On In Xóchitl in cuícatl [CD]. Mexico City: Instituto Nacional De Antropologia E Historia (1980)",,,On In Xóchitl in cuícatl [CD],Instituto Nacional De Antropologia E Historia ,Mexico City,,Track 1,1980,,,,,,,,,,8,,,Lullaby,,,,,Transcriptions/xml_raw/NHSDiscography-009.xml,xml,bd7126a9523101a312c1372c9e74df0d
NHSDiscography-010,Love song,,"British Columbia, Canada",54.0,-125.0,Kwakwaka'wakw,1947-1953,,,"""Love song"" [Side 4, Track 1]. On Indian Music of the Pacific Northwest Coast [LP]. New York: Folkways Records (1967)",,,On Indian Music of the Pacific Northwest Coast [LP],Folkways Records ,New York,,"Side 4, Track 1",1967,,,,,,,,,,14,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-010.xml,xml,d5f8002f309a9055746ab6868b7773a2
NHSDiscography-011,Song for sick people,,"Falalop, Woleai, Yap, Federated States of Micronesia",7.37555559999999,143.913888899999,Yapese,1984,,,"""Song for sick people"" [Track 29]. On Spirit of Micronesia [CD]. Wotton-under-Edge, Gloucestershire, United Kingdom: Saydisc Records (1995)",,,On Spirit of Micronesia [CD],Saydisc Records ,"Wotton-under-Edge, Gloucestershire, United Kingdom",,Track 29,1995,,,,,,,,,,22,,,Healing,,,,,Transcriptions/xml_raw/NHSDiscography-011.xml,xml,a220c9948bec64b168bd7fe30d8271d4
NHSDiscography-012,Niger: Kompule,,"Téra, Niger",14.01,0.75,Fulani,1972-1996,,,"""Niger: Kompule"" [Track 17]. On Chants d'amour [CD]. Ivry-sur-Seine, France: Auvidis/Unesco (1996)",,,On Chants d'amour [CD],Auvidis/Unesco ,"Ivry-sur-Seine, France",,Track 17,1996,,,,,,,,,,21,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-012.xml,xml,466e73b5e684034df28201325f64e59c
NHSDiscography-013,Wadamiri,,"Arnhem Land, Australia ",-12.7308,134.5928,Yolngu,1949-1952,,,"""Wadamiri"" [Side 1, Track 5]. On Tribal Music of Australia [LP]. Washington, D.C.: Folkways Records (1953)",,,On Tribal Music of Australia [LP],Folkways Records ,"Washington, D.C.",,"Side 1, Track 5",1953,,,,,,,,,,16,,,Dance,,,,,Transcriptions/xml_raw/NHSDiscography-013.xml,xml,2a0fd990331de76e0de10a44aac2de98
NHSDiscography-014,Tata San Juan,,"Cariquima, Colchane, Región de Tarapacá, Chile",-19.4656738,-68.64101749999989,Aymara,1974,,,"""Tata San Juan"" [Track 2]. On Ameridian Music of Chile: Aymara, Qaqashqar, Mapuche [CD]. New York: Folkways Records (2002)",,,"On Ameridian Music of Chile: Aymara, Qaqashqar, Mapuche [CD]",Folkways Records ,New York,,Track 2,2002,,,,,,,,,,12,,,Dance,,,,,Transcriptions/xml_raw/NHSDiscography-014.xml,xml,b0d52cec708aca33bbcec8af425cce23
NHSDiscography-015,Man's love song,,"Pawnee, Oklahoma, USA",36.34,-96.8,Pawnee,1936,,,"""Man's love song"" [Side 1, Track 3]. On Music of the Pawnee [LP]. New York: Folkways Records (1965)",,,On Music of the Pawnee [LP],Folkways Records ,New York,,"Side 1, Track 3",1965,,,,,,,,,,17,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-015.xml,xml,d157ce502de509d1ec3d0d17182a8b9c
NHSDiscography-016,Amores nuevos,,"Sierra Nevada de Santa Marta, Colombia",10.83,-73.69,Kogi,1960-1961,,,"""Amores nuevos"" [Track 3]. On The Music of Some Indian Tribes of Colombia [LP]. London: British Institute of Recorded Sound (1972)",,,On The Music of Some Indian Tribes of Colombia [LP],British Institute of Recorded Sound ,London,,Track 3,1972,,,,,,,,,,13,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-016.xml,xml,57bcca8bf558528b9ee053025ab563db
NHSDiscography-017,Wugenqu,,"Jianchuan, Dali, Yunnan, China",26.54,99.91,Bai,1984,,,"""Wugenqu"" [Track 12]. On Baishibai Songs of the Minority Nationalities of Yunnan [CD]. Leiden, Netherlands: Pan Records (1995)",,,On Baishibai Songs of the Minority Nationalities of Yunnan [CD],Pan Records ,"Leiden, Netherlands",,Track 12,1995,,,,,,,,,,16,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-017.xml,xml,83bca33b9430192abbf5a9271f59f082
NHSDiscography-018,S chunna mise mo leannan,,"Castlebay, Barra, Outer Hebrides, Scotland",56.95,-7.49,Highland Scots,1951,,,"""S chunna mise mo leannan"" [Track 17]. On Gaelic Songs of Scotland: Women at Work in the Western Isles [CD]. Cambridge, MA: Rounder Records (2006)",,,On Gaelic Songs of Scotland: Women at Work in the Western Isles [CD],Rounder Records ,"Cambridge, MA",,Track 17,2006,,,,,,,,,,17,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-018.xml,xml,d5a55468cacaedf9e44f25c52777d6f6
NHSDiscography-019,Untitled Sĕkĕti songs,,"Pikílío River, Suriname",4.0,-56.0,Saramaka,1967-1968,,,"""Untitled Sĕkĕti songs"" [Side 2, Track 2]. On Music from Saramaka: A Dynamic Afro-American Tradition [CD]. New York: Smithsonian Folkways Recordings (2002)",,,On Music from Saramaka: A Dynamic Afro-American Tradition [CD],Smithsonian Folkways Recordings ,New York,,"Side 2, Track 2",2002,,,,,,,,,,12,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-019.xml,xml,fe98dc4891e7c27a501b3d768ca950a2
NHSDiscography-020,War or grass dance songs,,"Browning, Montana, USA",48.5569174,-113.0134175,Blackfoot,1966,,,"""War or grass dance songs"" [Track 9]. On An Historical Album of Blackfoot Indian Music [CD]. New York: Smithsonian Folkways Recordings (2001)",,,On An Historical Album of Blackfoot Indian Music [CD],Smithsonian Folkways Recordings ,New York,,Track 9,2001,,,,,,,,,,19,,,Dance,,,,,Transcriptions/xml_raw/NHSDiscography-020.xml,xml,8aef4ec0caef2a8c867bca8be43d3797
NHSDiscography-021,Mana gallaka noukat,,"Finnmark, Norway",70.0,25.0,Saami,1955,,,"""Mana gallaka noukat""  [Track 36]. On Lappish Joik Songs from Northern Norway [LP]. New York: Folkways Records (1961)",,,On Lappish Joik Songs from Northern Norway [LP],Folkways Records ,New York,,Track 36,1961,,,,,,,,,,9,,,Lullaby,,,,,Transcriptions/xml_raw/NHSDiscography-021.xml,xml,3d9df2e01ea466450adde0fc501f8f5d
NHSDiscography-022,Samba urbano,,"Mar Grande in Itaparica, Brazil",-12.89,-38.68,Bahia Brazilians,1956,,,"""Samba urbano"" [Side 2, Track 1]. On Songs and Dances of Brazil [CD]. New York: Smithsonian Folkways Recordings (2001)",,,On Songs and Dances of Brazil [CD],Smithsonian Folkways Recordings ,New York,,"Side 2, Track 1",2001,,,,,,,,,,12,,,Dance,,,,,Transcriptions/xml_raw/NHSDiscography-022.xml,xml,e3877b004c3e34225603f5d6d89e4a21
NHSDiscography-023,Cancion del curandero,,"Desemboque, Sonora, Mexico",29.5046441,-112.396112099999,Seri,1946,,,"""Cancion del curandero"" [Side 1, Track 8]. On Folk Music of Mexico [LP]. Washington, D.C.: Library of Congress (1959)",,,On Folk Music of Mexico [LP],Library of Congress ,"Washington, D.C.",,"Side 1, Track 8",1959,,,,,,,,,,12,,,Healing,,,,,Transcriptions/xml_raw/NHSDiscography-023.xml,xml,8b787f2f6dddf0064b8a820ffc5cc990
NHSDiscography-024,Mëdëjene,,"Kuamaña, Venezuela",5.18,-64.14,Ye'kuana,1970,,,"""Mëdëjene"" [Track 6]. On Music of the Venezuelan Yekuana Indians [CD]. New York: Smithsonian Folkways Records (circa 2000)",,,On Music of the Venezuelan Yekuana Indians [CD],Smithsonian Folkways Records ,New York,,Track 6,circa 2000,,,,,,,,,,6,,,Healing,,,,,Transcriptions/xml_raw/NHSDiscography-024.xml,xml,88e6bc063d03c466c4d64e43942fa298
NHSDiscography-025,Monzoli,,"Lobaye, Central African Republic",4.0,18.0,Aka,1972-1977,,,"""Monzoli"" [Disc 1, Track 7]. On Musical Anthology of the Aka Pygmies [CD]. Paris: Ocora Radio France (2002)",,,On Musical Anthology of the Aka Pygmies [CD],Ocora Radio France ,Paris,,"Disc 1, Track 7",2002,,,,,,,,,,22,,,Dance,,,,,Transcriptions/xml_raw/NHSDiscography-025.xml,xml,bc9f392c687014f43d65304e33efb881
NHSDiscography-026,My beloved wife,,"Samburg, Yamalo-Nenetskiy, Russia",67.005302,78.23380299999991,Nenets,1997,,,"""My beloved wife"" [Disc 1, Track 12]. On Voix du Finisterre Arctique: Voices from the Arctic Land's End [CD]. Paris: Buda Records (1998)",,,On Voix du Finisterre Arctique: Voices from the Arctic Land's End [CD],Buda Records ,Paris,,"Disc 1, Track 12",1998,,,,,,,,,,12,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-026.xml,xml,ad1c340d6b6e244dbba9187cd18803d4
NHSDiscography-027,Atufundi uyanganje,,"Jadotville, Katanga, Democratic Republic of the Congo",-10.9884148,26.7378585,Lunda,1957,,,"""Atufundi uyanganje"" [Side A, Track 5]. On TR-48: Sons d'Afrique (Congo) [LP]. Johannesburg: International Library of African Music (1957)",,,On TR-48: Sons d'Afrique (Congo) [LP],International Library of African Music ,Johannesburg,,"Side A, Track 5",1957,,,,,,,,,,10,,,Healing,,,,,Transcriptions/xml_raw/NHSDiscography-027.xml,xml,d4c88f01da5352b7273fa956f625f91b
NHSDiscography-028,"Love song, James Littlewolf",,"Vineland, Minnesota, USA",46.1635704,-93.7574723999999,Ojibwa,1971,,,"""Love song, James Littlewolf"" [Track 12]. On Ojibway Music from Minnesota: A Century of Song for Voice and Drum [CD]. St. Paul, Minnesota, USA: Minnesota Historical Society Press (1997)",,,On Ojibway Music from Minnesota: A Century of Song for Voice and Drum [CD],Minnesota Historical Society Press ,"St. Paul, Minnesota, USA",,Track 12,1997,,,,,,,,,,20,,,Love,,,,,Transcriptions/xml_raw/NHSDiscography-028.xml,xml,0eb208fbb9f1a438a05cf12f5f0f0d1e
NHSDiscography-029,Agapisa mia orphani (I have fallen in love with an orphan),,"Peloponnese, Greece",37.5079471999999,22.3734899999999,Greeks,pre-1953,,,"""Agapisa mia orphani (I have fallen in love with an orphan)"" [Track 2]. On Songs and Dances of Greece [LP]. New York: Folkways Records (1953)",,,On Songs and Dances of Greece [LP],Folkways Records ,New York,,Track 2,1953,,,,,,,,,,12,,,Dance,,,,,Transcriptions/xml_raw/NHSDiscography-029.xml,xml,d9c24725357ee1c233000a677b1da32c
NHSDiscography-030,Lapp nils polska efter munter-johan,,"Jämtland, Sweden",63.17,14.96,Sweden,1951,,,"""Lapp nils polska efter munter-johan"" [Track 36]. On Vall- trall- & Lapp-Nils Låtar: Folk Tunes from Jämtland [CD]. Stockholm: Caprice Records/Sveriges Radio P2 (1996)",,,On Vall- trall- & Lapp-Nils Låtar: Folk Tunes from Jämtland [CD],Caprice Records/Sveriges Radio P2 ,Stockholm,,Track 36,1996,,,,,,,,,,14,,,Dance,,,,,Transcriptions/xml_raw/NHSDiscography-030.xml,xml,dac62b2cec9cdb628ceb734de2bdb819
