id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
natmn142,essen-china-natmin,Zhenqui de lao hai The scales with silver weight,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn142.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn142.krn,natmn142.krn,kern,2b3b78c7227bc58405b984ab6d9a18c6
natmn143,essen-china-natmin,Ang Nang                                 (Name),,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn143.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn143.krn,natmn143.krn,kern,504599ce34908001b67ed7c249e9d9fd
natmn144,essen-china-natmin,Ang naga erna Nang rag ar-na                            (Name),,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn144.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn144.krn,natmn144.krn,kern,65953925e7d878b5edd479d858a2d3a6
natmn145,essen-china-natmin,Wuyun dali Ogjuntaraj                              (Name),,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn145.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn145.krn,natmn145.krn,kern,3f77bcaf5192ffa5c5fb65dbbe29c0b8
natmn146,essen-china-natmin,Fen ju zaoliu ma The bay horse with white breast and whitish muzzle,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn146.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn146.krn,natmn146.krn,kern,6afdbb8556012d565ce141ebb30db725
natmn147,essen-china-natmin,Li shu The fruit tree,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn147.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn147.krn,natmn147.krn,kern,18dd8149025bdc586e5d1f58dd7d81b1
natmn148,essen-china-natmin,Zai chunji In the spring time,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn148.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn148.krn,natmn148.krn,kern,9b943659e4f4d921c00a92f19d2bde26
natmn149,essen-china-natmin,Dun ji lu wan The bend of Tanjid,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn149.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn149.krn,natmn149.krn,kern,393507b018427cb55dc25eccd580b938
natmn150,essen-china-natmin,Dakou shao de ershi ke ya Twenty teeth whistling,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn150.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn150.krn,natmn150.krn,kern,a6733f7dca4523022000303fec71459d
natmn151,essen-china-natmin,Huiqin Future,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn151.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn151.krn,natmn151.krn,kern,60e049811e79999dc8cfb0171ec20673
natmn152,essen-china-natmin,Tao jinshang During the reward,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn152.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn152.krn,natmn152.krn,kern,fbb29a169835899afb8d4db4d78232cc
natmn153,essen-china-natmin,Ershi feng luotuo Twenty camels,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn153.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn153.krn,natmn153.krn,kern,36759057e5b139032ee8f5aba69e2ced
natmn154,essen-china-natmin,Shan dan zi liu ma The horse of deep violet like sandalwood colour,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn154.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn154.krn,natmn154.krn,kern,e66e7cbe51b17c21ccfcf364b1e68ff2
natmn155,essen-china-natmin,Dang de jia yu hao,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn155.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn155.krn,natmn155.krn,kern,81a3dc9dd5bee38ead93818f1f8d99fd
natmn156,essen-china-natmin,Laodong muofan Anbu qima,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn156.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn156.krn,natmn156.krn,kern,262214ab9dfdd88c74fa59ce0ea55ad9
natmn157,essen-china-natmin,Ma yi la,,Xinjiang,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple triple,,,,False,True,Qingge,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn157.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn157.krn,natmn157.krn,kern,7eaccaba21108534c79a17d7d7e35b4c
natmn158,essen-china-natmin,Li han hong gege er,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn158.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn158.krn,natmn158.krn,kern,95794902ae19b2bd0bc23ba1ffb625f1
natmn159,essen-china-natmin,Yuekan yue xihuan,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,Liebeslied,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn159.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn159.krn,natmn159.krn,kern,93144d0ae6137fc67bce64d713da0aee
natmn160,essen-china-natmin,Bao shan                       (Schatzberg),,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,irregular,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn160.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn160.krn,natmn160.krn,kern,ae89a65e24041b325c86a8430e102add
natmn161,essen-china-natmin,NN,,Neimeng,,,,,,,,,,,,,,,,,,Helmut Schaffrath,,"Copyright 1995, estate of Helmut Schaffrath.",,1.0,,simple duple,,,,False,True,NN,,,https://kern.humdrum.org/cgi-bin/ksdata?file=natmn161.krn&l=essen/asia/china/natmin&format=kern,https://verovio.humdrum.org/?file=essen/asia/china/natmin/natmn161.krn,natmn161.krn,kern,012dcfedbcdf50e414c053b26a38de80
