id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
NHSDiscography-073,natural-history-of-song,Lullaby,,"Timbuktu, Mali",16.7758,-3.0094,Tuareg,pre-1939,,,"""Lullaby"" [Track 6, Song 3]. On African Music [LP]. New York: Folkways Records (1957)",,,On African Music [LP],Folkways Records ,New York,,"Track 6, Song 3",1957,,http://www.worldcat.org/oclc/698168574,,,,,,,,,,9,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-073.xml,xml,8fd4d5e34bc00e64beeb8934810ee5aa
NHSDiscography-074,natural-history-of-song,Canto de amor,,"Morelos and Guerrero, Mexico",18.238,-99.2305,Nahua,1962-1968,,,"""Canto de amor"" [Track 2]. On In Xóchitl in Cuícatl [CD]. Mexico City: Instituto Nacional de Antropología e Historia (2002)",,,On In Xóchitl in Cuícatl [CD],Instituto Nacional de Antropología e Historia ,Mexico City,,Track 2,2002,,http://www.worldcat.org/oclc/55029585,,,,,,,,,,12,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-074.xml,xml,bb9c214eba3ce90a50e79dc74642bd90
NHSDiscography-075,natural-history-of-song,Little woman doctor song,,"British Columbia, Canada",54.0,-125.0,Kwakwaka'wakw,1947-1953,,,"""Little woman doctor song"" [Side 3, Track 6]. On Indian Music of the Pacific Northwest Coast [LP]. New York: Folkways Records (1967)",,,On Indian Music of the Pacific Northwest Coast [LP],Folkways Records ,New York,,"Side 3, Track 6",1967,,http://www.worldcat.org/oclc/2271400,,,,,,,,,,10,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-075.xml,xml,15054c59bbbf0f4a4ba76ff4fb9dc18b
NHSDiscography-076,natural-history-of-song,"Tolema, tolema-ey",,"Nakua, Nyangatom, South Omo Zone, Ethiopia",4.58,35.49,Nyangatom,2012,,,"""Tolema, tolema-ey"". Unpublished recording acquired from Hannah Wild (2012).",,,,,,,Unpublished recording acquired from Hannah Wild (2012),,,.,,,,,,,,,,15,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-076.xml,xml,914ddb6db8f16dfb85f1cd03ffa661ad
NHSDiscography-077,natural-history-of-song,Lovers' song,,"Punta Arenas, Chile",-53.1638,-70.9171,Alacaluf,1996,,,"""Lovers' song"" [Track ALC001R001]. On AILLA's South American Languages Collection [Audio]. Austin: www.ailla.utexas.org (2006)",,,On AILLA's South American Languages Collection [Audio],www.ailla.utexas.org ,Austin,,Track ALC001R001,2006,,http://www.ailla.utexas.org/search/resource.html?r_id=1079,,,,,,,,,,10,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-077.xml,xml,fab1de506e766a8693bac3d92ea50027
NHSDiscography-078,natural-history-of-song,Festive song,,"Esmeraldas, Ecuador",0.95,-79.66670000000002,Chachi,pre-1986,,,"""Festive song"" [Track 6]. On Lowland Tribes of Ecuador [CD]. New York: Smithsonian Folkways Recordings (2001)",,,On Lowland Tribes of Ecuador [CD],Smithsonian Folkways Recordings ,New York,,Track 6,2001,,http://www.worldcat.org/oclc/54832375,,,,,,,,,,13,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-078.xml,xml,d06cb35310ffb5aedc34fc920c744ce7
NHSDiscography-079,natural-history-of-song,Men's standing dance,,"Lukaf, Pulap, Chuuk, Federated States of Micronesia",7.5381681999999905,149.421444,Chuuk,1984,,,"""Men's standing dance"" [Track 25]. On Spirit of Micronesia [CD]. Wotton-under-Edge, Gloucestershire, United Kingdom: Saydisc Records (1995)",,,On Spirit of Micronesia [CD],Saydisc Records ,"Wotton-under-Edge, Gloucestershire, United Kingdom",,Track 25,1995,,http://www.worldcat.org/oclc/34256918,,,,,,,,,,13,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-079.xml,xml,24a1d2f2d5cbadc68519242effa9f554
NHSDiscography-080,natural-history-of-song,Third song when treating the sick,,"Yuma Reservation, California, USA",32.784444,-114.645278,Quechan,1922,,,"""Third song when treating the sick"" [Track 8]. On Healing Songs of the American Indians [CD]. New York: Smithsonian Folkways Records (2000)",,,On Healing Songs of the American Indians [CD],Smithsonian Folkways Records ,New York,,Track 8,2000,,http://www.worldcat.org/oclc/45107180,,,,,,,,,,10,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-080.xml,xml,7fa6671666bf7bc27c04b5d92109f90d
NHSDiscography-081,natural-history-of-song,"Mele pule ho'ola no Hi'iaka, prayer chant for healing",,"Kalāhiki, South Kona, Hawaii, USA",19.3758333,-155.8986111,Hawaiians,1923-1933,,,"""Mele pule ho'ola no Hi'iaka, prayer chant for healing"" [Track 4]. On Na Leo Hawai'i Kahiko: Voices of Old Hawaii [CD]. Honolulu: Bernice P. Bishop Museum (1997)",,,On Na Leo Hawai'i Kahiko: Voices of Old Hawaii [CD],Bernice P. Bishop Museum ,Honolulu,,Track 4,1997,,http://www.worldcat.org/oclc/123093348,,,,,,,,,,5,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-081.xml,xml,2cf05ab134da24d2a91dcc94b735cf65
NHSDiscography-082,natural-history-of-song,Dance of Tiga: Uke cao naso,,"Tiga Island, Loyalty Islands, New Caledonia",-21.1,167.82,Kanaks,1986,,,"""Dance of Tiga: Uke cao naso"""" [Track 12]. On Chants Kanaks [CD]. Arles, France: Harmonia Mundi (1990)",,,On Chants Kanaks [CD],Harmonia Mundi ,"Arles, France",,Track 12,1990,,http://www.worldcat.org/oclc/32292076,,,,,,,,,,17,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-082.xml,xml,27ead6828186b93c10ab26d682faf3c0
NHSDiscography-083,natural-history-of-song,Sīdī bū ra's el-‘ajmī,,"Tunis, Tunisia",36.79,10.0,Tunisians,2009,,,"""Sīdī bū ra's el-‘ajmī"" [Track 4]. On Stambeli: Music, Trance, and Alterity in Tunisia [CD]. Chicago: University of Chicago Press (2010)",,,"On Stambeli: Music, Trance, and Alterity in Tunisia [CD]",University of Chicago Press ,Chicago,,Track 4,2010,,http://www.worldcat.org/oclc/758855535,,,,,,,,,,21,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-083.xml,xml,7efe1401537d9209265822cfdfdf6998
