id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
nova093,creighton-nova-scotia,Three Men Went A-Hunting,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Richard Hartlan,,creighton1932nova,,,,,201,93,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova093.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova093.krn,data/kern/nova093.krn,kern,976bc099af0a2b7a4f96eaec711c64d7
nova094,creighton-nova-scotia,The Miller,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mrs. William McNab,,creighton1932nova,,,,,203,94,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova094.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova094.krn,data/kern/nova094.krn,kern,7c771520831ea5f78c9bf6adc022d81d
nova095,creighton-nova-scotia,Mush a Doody,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mrs. William McNab,,creighton1932nova,,,,,205,95,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova095.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova095.krn,data/kern/nova095.krn,kern,5c86666ba2d3b86517bbd7ed123bcc52
nova096,creighton-nova-scotia,Boston Burglar,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Tom Henneberry and Mr. Edward Hartley,,creighton1932nova,,,,,206,96,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova096.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova096.krn,data/kern/nova096.krn,kern,86f471c0531718cf6305babcc5718998
nova097,creighton-nova-scotia,The Three Gallant Huntsmen,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,208,97,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova097.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova097.krn,data/kern/nova097.krn,kern,2c1e678d0d2afbf036e61a84b0caa71a
nova098,creighton-nova-scotia,Alphabet Song,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,210,98,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova098.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova098.krn,data/kern/nova098.krn,kern,15249bb332bf6f2e2399349b3ceaaf3e
nova099,creighton-nova-scotia,American Woods,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Gordon Young,,creighton1932nova,,,,,214,99,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova099.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova099.krn,data/kern/nova099.krn,kern,fd8e23017d57ba96367b23144554919c
nova100,creighton-nova-scotia,Now We Are Sailing,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Charles Hartlan,,creighton1932nova,,,,,216,100,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova100.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova100.krn,data/kern/nova100.krn,kern,1a511469ed144e1a26ec12c61053119a
nova101,creighton-nova-scotia,Back Bay Hill,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Frank Faulkner,,creighton1932nova,,,,,217,101,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova101.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova101.krn,data/kern/nova101.krn,kern,fae38983118d6ff604e06bd8d5a2e407
nova102,creighton-nova-scotia,Bad Girl's Lament,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Edward Hartley,,creighton1932nova,,,,,219,102,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova102.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova102.krn,data/kern/nova102.krn,kern,a288ba9a873c51336755479df87c05ae
nova103,creighton-nova-scotia,Banks of Newfoundland (a),,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Richard Hartlan,,creighton1932nova,,,,,221,103,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova103.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova103.krn,data/kern/nova103.krn,kern,577c41c7da3f5b7786cdaea91126b49b
nova104,creighton-nova-scotia,The Banks of Newfoundland (b),,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,223,104,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova104.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova104.krn,data/kern/nova104.krn,kern,087e4cb7befe7064662d1afd9ea6640b
nova105,creighton-nova-scotia,Barrack Street,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,226,105,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova105.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova105.krn,data/kern/nova105.krn,kern,abc89493e52893cbfd304e196479a9c9
nova106,creighton-nova-scotia,Brigantine Sinorca,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Richard Hartlan,,creighton1932nova,,,,,228,106,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova106.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova106.krn,data/kern/nova106.krn,kern,aadccf859eb20267e4bbb5cb83f89af6
nova107,creighton-nova-scotia,Canso Strait,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Charles Harlan and Mr. Frank Faulkner,,creighton1932nova,,,,,230,107,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova107.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova107.krn,data/kern/nova107.krn,kern,ab3cfe7699121ef0b827544bcc85719b
nova108,creighton-nova-scotia,Captain Conrod,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,232,108,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova108.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova108.krn,data/kern/nova108.krn,kern,ef92fa37149e5e35f249fa7ad9057017
nova109,creighton-nova-scotia,Charles Gustavus Anderson,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,235,109,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova109.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova109.krn,data/kern/nova109.krn,kern,c5d9d1681a347acaa0fb424dde6246a6
nova110,creighton-nova-scotia,George Jones,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,238,110,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova110.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova110.krn,data/kern/nova110.krn,kern,e3e9613f9d4991aab33474bea8109d44
nova111,creighton-nova-scotia,Haladin's Crew,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,241,111,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova111.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova111.krn,data/kern/nova111.krn,kern,b5a3475d3be8ef50952999ca8d4c3b3b
nova112,creighton-nova-scotia,Coloured Girl from the South,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Richard Hartlan,,creighton1932nova,,,,,243,112,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova112.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova112.krn,data/kern/nova112.krn,kern,392185d49a7a18078b2d18b0421d4365
nova113,creighton-nova-scotia,Cumberland's Crew,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,244,113,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova113.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova113.krn,data/kern/nova113.krn,kern,5e60e148ec36db1784f0b9335ac019cf
nova114,creighton-nova-scotia,Dutchman's Song,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Charlie Hartlan,,creighton1932nova,,,,,247,114,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova114.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova114.krn,data/kern/nova114.krn,kern,567e4b678725a2b41810e8f23e07b3f2
nova115,creighton-nova-scotia,The Flemmings of Torbay,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Patrick Williams,,creighton1932nova,,,,,248,115,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova115.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova115.krn,data/kern/nova115.krn,kern,585f25a99e0dd348d587df0fe2687ace
nova116,creighton-nova-scotia,Fox River Line,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Dr. Perry Cochrane,,creighton1932nova,,,,,252,116,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova116.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova116.krn,data/kern/nova116.krn,kern,cf507fada94b735e3b9f1e81dbbdb47a
nova117,creighton-nova-scotia,The Ghostly Sailors,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Gordon Young,,creighton1932nova,,,,,254,117,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova117.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova117.krn,data/kern/nova117.krn,kern,050bb6420e44da6417a8bbda4a3bcf15
nova118,creighton-nova-scotia,Granite Mill,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Tom Henneberry,,creighton1932nova,,,,,257,118,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova118.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova118.krn,data/kern/nova118.krn,kern,c68dc1de71674097d01c1762b8edc6df
nova119,creighton-nova-scotia,Guysboro Song,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,259,119,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova119.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova119.krn,data/kern/nova119.krn,kern,4ec5b7d5c36e9e64576d7c3ecc60830e
nova120,creighton-nova-scotia,Hanstead Boys,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Dr. Perry Cochrane,,creighton1932nova,,,,,261,120,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova120.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova120.krn,data/kern/nova120.krn,kern,42a8a18ab0e136228a337552b76622a5
nova121a,creighton-nova-scotia,Indian Song,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Charlie Hartlan,,creighton1932nova,,,,,262,,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova121a.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova121a.krn,data/kern/nova121a.krn,kern,f19c0d35f05507c22a92c105e4f9b2c1
nova121b,creighton-nova-scotia,Indian Song,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,263,,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova121b.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova121b.krn,data/kern/nova121b.krn,kern,db8ac2ddc0cdd10a8b6cf998b5ecbc54
nova122,creighton-nova-scotia,In the Month of October,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Allan Hartlan,,creighton1932nova,,,,,265,122,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova122.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova122.krn,data/kern/nova122.krn,kern,807cd039dc153b80cefe11ad94ec6ee0
nova123,creighton-nova-scotia,Irish Labourer,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Patrick Williams,,creighton1932nova,,,,,266,123,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova123.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova123.krn,data/kern/nova123.krn,kern,97bf597d531ada12904bb95cd2716a5e
nova124,creighton-nova-scotia,Joe Livermore,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Hiram O. Hilshie,,creighton1932nova,,,,,268,124,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova124.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova124.krn,data/kern/nova124.krn,kern,3ecf67d2e7d627b395bdeac95237cfb2
nova125,creighton-nova-scotia,Jolly Fisherman,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Richard Hartlan,,creighton1932nova,,,,,269,125,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova125.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova125.krn,data/kern/nova125.krn,kern,5968b3364a17ac8adaf3c9e16ed22f4b
nova126,creighton-nova-scotia,Liverpool Girls,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,272,126,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova126.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova126.krn,data/kern/nova126.krn,kern,4c3cbb85e27577008f9ed7ee11e3aa29
nova127,creighton-nova-scotia,Loakie's Boat,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. and Mrs. Edward Hartley,,creighton1932nova,,,,,274,127,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova127.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova127.krn,data/kern/nova127.krn,kern,0bc6847ee0d762afbafbde6b0c78bbf8
nova128,creighton-nova-scotia,Loss of the Philosophy,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,275,128,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova128.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova128.krn,data/kern/nova128.krn,kern,0e1cec35c206e48016966df8fce6e526
nova129,creighton-nova-scotia,Louisiana Lowlands,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Prof. A. McMechan,,creighton1932nova,,,,,278,129,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova129.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova129.krn,data/kern/nova129.krn,kern,bea350faca904af0f0ed91961742ad7c
nova130,creighton-nova-scotia,Lumbering Boy,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Charlie Hartlan,,creighton1932nova,,,,,280,130,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova130.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova130.krn,data/kern/nova130.krn,kern,d28d6074b34c5954444dd6a43512daf1
nova131,creighton-nova-scotia,Maggie Mac,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,282,131,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova131.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova131.krn,data/kern/nova131.krn,kern,d55e8d50e2020d9500565ca845c41ca6
nova132,creighton-nova-scotia,The Mary L. MacKay,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Edmund Henneberry,,creighton1932nova,,,,,284,132,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova132.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova132.krn,data/kern/nova132.krn,kern,9078abf726a6191f88585c3019d1a7f1
nova133,creighton-nova-scotia,McCarthy's Song,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Ben Henneberry,,creighton1932nova,,,,,288,133,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova133.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova133.krn,data/kern/nova133.krn,kern,d097093e02972ce57d7e970f472e76e5
nova134,creighton-nova-scotia,McNab's Island,,Canada; Nova Scotia,,,Folksongs of Maritime Canada,1928///-1932///,Helen Creighton,Mr. Richard Hartlan,,creighton1932nova,,,,,291,134,,,,Craig Stuart Sapp (music and bibliographic data)                       ,,,,,,,,,,False,True,,,,https://github.com/craigsapp/creighton-nova-scotia/blob/master/data/kern/nova134.krn,https://verovio.humdrum.org/?file=users/craig/songs/creighton/nova/nova134.krn,data/kern/nova134.krn,kern,f125a2d48d58dca80699e39ecfbe5332
