id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,language_glottolog,culture,culture_dplace_id,culture_hraf_id,genre,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,meter,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics
nootka070,densmore-nootka,Song of Defiance (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Mrs. Wilson Parker,female,voice,False,False,True,,,,104,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,152,70,,1364,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=204,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_70_Song_of_Defiance_(b).krn,kern,,320d7e9e793e19ce2df5dbc55083c2a3,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka071,densmore-nootka,Song of Pintlachatl Dance (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,James Guy,male,voice|drum,True,True,True,,,,mixed,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,153,71,,1386,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=205,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_71_Song_of_Pintlachatl_Dance_(a).krn,kern,,ddfcafa8029967daa679ec14d1164fff,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka072,densmore-nootka,Song of Pintlachatl Dance (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,James Guy,male,voice|drum,True,True,True,,,,66,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,154,72,,1387,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=206,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_72_Song_of_Pintlachatl_Dance_(b).krn,kern,,7fe88425297950ddde530d4f7a600791,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka073,densmore-nootka,Song of Pintlachatl Dance (c),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Mrs. Wilson Parker,female,voice,False,False,True,,,,80,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,155,73,,1375,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=207,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_73_Song_of_Pintlachatl_Dance_(c).krn,kern,,d9ebbd0a665b567cddcc5f9111f57466,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka074,densmore-nootka,Song of Pintlachatl Dance (d),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Mrs. Wilson Parker,female,voice|drum,True,True,True,,,,63,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,156,74,,1376,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=208,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_74_Song_of_Pintlachatl_Dance_(d).krn,kern,,7a6a6841b1d07293bc0fe83e40c4697c,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka075,densmore-nootka,Oldest Daughter's Dance Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,songs of social dance,Mrs. Sarah Guy,female,voice,False,False,True,,,,100,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,157,75,,1459,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=209,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_75_Oldest_Daughter's_Dance_Song.krn,kern,,a16448b819a187a4e0e4b47346bb367e,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka076,densmore-nootka,Youngest Daughter's Dance Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,songs of social dance,Mrs. Sarah Guy,female,voice,False,False,True,,,,72,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,158,76,,1460,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=210,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_76_Youngest_Daughter's_Dance_Song.krn,kern,,8b3e83a8175c9e8dd3dcd832eea035b6,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka077,densmore-nootka,"""Do Not Try to Imitate Me""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Mrs. Helen Irving,female,voice|drum,True,True,True,,,,72,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,159,77,,1408,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=211,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_77_""Do_Not_Try_to_Imitate_Me"".krn",kern,,f8717568f8deb8fa362abeb3e4c67013,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka078,densmore-nootka,Song Belonging to the Last Makah Chief ,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Charles Swan,male,voice|drum,True,True,True,,,,mixed,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,160,78,,1412,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=212,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_78_Song_Belonging_to_the_Last_Makah_Chief_.krn,kern,,2425108efe64a0b5093fea102a35b408,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka079,densmore-nootka,Song Before Feast,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Young Doctor,male,voice,False,False,True,,,,69,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,161,79,,1308,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=213,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_79_Song_Before_Feast.krn,kern,,ef3ec464768f737c65909501e29a04a5,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka080,densmore-nootka,Song After Food Was Served,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Young Doctor,male,voice,False,False,True,,,,66,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,162,80,,1307,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=214,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_80_Song_After_Food_Was_Served.krn,kern,,31601b9ec5f2592d80cddc52097bd1a1,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka081,densmore-nootka,Song During Feast,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Young Doctor,male,voice,False,False,True,,,,80,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,163,81,,1310,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=215,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_81_Song_During_Feast.krn,kern,,32d64e8f0e1792d51d5c946a794862cb,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka082,densmore-nootka,Song After Feast,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of social dance,Young Doctor,male,voice,False,False,True,,,,80,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,164,82,,1311,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=216,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_82_Song_After_Feast.krn,kern,,335693cc1f5273757b28b9ed0bba037a,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka083,densmore-nootka,"""I Am Trying to Look as Pretty as I Can""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,social gatherings,Mrs. Sarah Guy,female,voice,False,False,True,,,,76,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,167,83,,1436,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=219,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No__83_""I_Am_Trying_to_Look_as_Pretty_as_I_Can"".krn",kern,,cd04db975293bd64063ea8e8c7db794f,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka084,densmore-nootka,Social Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,social gatherings,Chester Wandahart,male,voice|drum,True,True,True,,,,mixed,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,168,84,,1429,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=220,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_84_Social_Song.krn,kern,,38e35fb23a94b954f4b5f7b73e678849,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka085,densmore-nootka,"""Do Not Go Away""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,social gatherings,Mrs. Annie Long Tom,female,voice,False,False,True,,,,52,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,169,85,,1471,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=221,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No__85_""Do_Not_Go_Away"".krn",kern,,e3c885af430fc425e95c5343a5182d43,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka086,densmore-nootka,"""They Come From Under the Water""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,social gatherings,Mrs. Annie Long Tom,female,voice,False,False,True,,,,66,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,169,86,,1472,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=221,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_86_""They_Come_From_Under_the_Water"".krn",kern,,d0f37c87bdfe4663184039e059da4eec,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka087,densmore-nootka,Courtesy Song (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,social gatherings,Mrs. Annie Long Tom,female,voice,False,False,True,,,,76,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,170,87,,1473,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=222,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_87_Courtesy_Song_(a).krn,kern,,a949b259650f5b9348bb2d64dd9ff9ee,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka088,densmore-nootka,Courtesy Song (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,social gatherings,Mrs. Annie Long Tom,female,voice,False,False,True,,,,80,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,171,88,,1474,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=223,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__88_Courtesy_Song_(b).krn,kern,,586d273f455c825105476b0f0283427d,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka089,densmore-nootka,"""I Will Not Have Him""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,social gatherings,Mrs. Annie Long Tom,female,voice|drum,True,True,True,,,,mixed,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,172,89,,1466,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=224,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_89_""I_Will_Not_Have_Him"".krn",kern,,ad8b44d67d547eda56d349139561856a,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka090,densmore-nootka,"""I Look Like a Sea Parrot""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,social gatherings,Young Doctor,male,voice,False,False,True,,,,100,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,173,90,,1343,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=225,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_90_""I_Look_Like_a_Sea_Parrot"".krn",kern,,0adbcd9013b1ac1cd1b0e00ccf61f22e,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka091,densmore-nootka,"""How High My Forehead Is Getting""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,social gatherings,Young Doctor,male,voice,False,False,True,,,,92,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,174,91,,1344,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=226,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_91_""How_High_My_Forehead_Is_Getting"".krn",kern,,dcb6a86cb7a167b441511bbc01cce28f,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka092,densmore-nootka,"""I Am Getting Old""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,social gatherings,Young Doctor,male,voice,False,False,True,,,,84,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,175,92,,1347,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=227,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_92_""I_Am_Getting_Old"".krn",kern,,4ab1424f9403ea09907b8f11f3e1b52b,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka093,densmore-nootka,"""My Dear Friend is Going Away""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,social gatherings,Young Doctor,male,voice,False,False,True,,,,93,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,176,93,,1305,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=228,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_93_""My_Dear_Friend_is_Going_Away"".krn",kern,,0143d070d68870376e9d1824c4f6abe5,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka094,densmore-nootka,Song at Parting,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,social gatherings,Chester Wandahart,male,voice|drum,True,True,True,,,,96,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,177,94,,1428,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=229,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_94_Song_at_Parting.krn,kern,,9ea79b100c998297fce95d639de43f58,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka095,densmore-nootka,Song of the Crew,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,social gatherings,Young Doctor,male,voice,False,False,True,,,,60,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,178,95,,1306,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=230,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_95_Song_of_the_Crew.krn,kern,,5f170dd72f026c48ec9a55259f36a2fd,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka096,densmore-nootka,"""I Hear the Bird Singing""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,social gatherings,Young Doctor,male,voice|drum,True,True,True,,,,86,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,179,96,,1304,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=231,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_96_""I_Hear_the_Bird_Singing"".krn",kern,,897e4428c64a29be45d9427413538753,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka097,densmore-nootka,"""Stop Singing""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,social gatherings,Mrs. Annie Long Tom,female,voice,False,False,True,,,,63,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,180,97,,1476,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=232,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_97_""Stop_Singing"".krn",kern,,4219bfe340545e0989d586734a9b2ce0,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""social""}",,,,
nootka098,densmore-nootka,Song of the War Club,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,war songs,Mrs. Helen Irving,female,voice|drum,True,True,True,irregular,,,mixed,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,185,98,,1407,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=237,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_98_Song_of_the_War_Club.krn,kern,,0fbfff39954f49e39ea3c12e83df39ff,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka099,densmore-nootka,"""I Will Not Cut Off Your Head""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,war songs,Young Doctor,male,voice,False,False,True,,,,50,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,186,99,,1314,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=238,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_99_""I_Will_Not_Cut_Off_Your_Head"".krn",kern,,f2fd8a9b28d5941c9149f05b5c978eeb,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka100,densmore-nootka,Song on the Way to War,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,war songs,James Guy,male,voice,False,False,True,irregular,,,92,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,187,100,,1431,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=239,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_100_Song_on_the_Way_to_War.krn,kern,,e3f49e003158ed9fb8c78ac90d7c8046,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka101,densmore-nootka,"""You Cannot Defeat Us""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,war songs,Young Doctor,male,voice,False,False,True,,,,60,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,188,101,,1313,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=240,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_101_""You_Cannot_Defeat_Us"".krn",kern,,92c884c38ca14c3e5d0d1e19a731ed7d,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka102,densmore-nootka,Makah War Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,war songs,Young Doctor,male,voice|drum,True,True,True,,,,84,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,189,102,,1312,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=241,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_102_Makah_War_Song.krn,kern,,f0fbb5420511b9934f1515bfaa979ad6,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka103,densmore-nootka,Song of Those Who Remained at Home,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,war songs,Young Doctor,male,voice,False,False,True,,,,72,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,190,103,,1350,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=242,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_103_Song_of_Those_Who_Remained_at_Home.krn,kern,,1689bfd115c7ca661db62322ce693952,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka104,densmore-nootka,Song of a Head Hunter,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,war songs,James Guy,male,voice,False,False,True,irregular,,,96,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,191,104,,1388,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=243,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_104_Song_of_a_Head_Hunter.krn,kern,,4839613d2bc999cf7f8692b3d60a1d86,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka105,densmore-nootka,Song of a Returning War Party,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,war songs,James Guy,male,voice,False,False,True,,,,92,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,192,105,,1389,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=244,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_105_Song_of_a_Returning_War_Party.krn,kern,,6e053b49e5fbe36467694777eb3af1b1,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka106,densmore-nootka,Clayoquot War Song (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,war songs,Mrs. Sarah Guy,female,voice,False,False,True,irregular,,,88,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,193,106,,1443,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=245,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_106_Clayoquot_War_Song_(a).krn,kern,,d1a98947e6712c008733639942949816,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka107,densmore-nootka,Clayoquot War Song (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,war songs,Mrs. Sarah Guy,female,voice,False,False,True,irregular,,,144,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,193,107,,1444,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=245,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_107_Clayoquot_War_Song_(b).krn,kern,,98035496fe47232582111a9c2b914235,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka108,densmore-nootka,Head Hunter's Song of Triumph,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,war songs,Mrs. Sarah Guy,female,voice,False,False,True,,,,96,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,194,108,,1445,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=246,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__108_Head_Hunter's_Song_of_Triumph.krn,kern,,e5adbd77d68f1bfb4efaeef517cfdd6f,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""war""}",,,,
nootka109,densmore-nootka,Song Addressed to a Shark,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs connected with legends,Young Doctor,male,voice,False,False,True,,,,72,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,196,109,,1300,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=248,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_109_Song_Addressed_to_a_Shark.krn,kern,,b0efcd7211a6bc29d3fd7007858f2969,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""legends""}",,,,
