id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
t0220,sagrillo-luxembourg,Verspätung ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,205,,,,Damien Sagrillo,,,,,3/4 ,,hexatonic minor,F,6,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0220.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0220.krn,t/t0220.krn,kern,dac24cfa18e72c099e5cc9c9ecd1cfb1
t0221,sagrillo-luxembourg,Vor Liebchens Tür ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,"206,",,,,Damien Sagrillo,,,,,4/4 ,,hexatonic minor,G,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0221.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0221.krn,t/t0221.krn,kern,238aca7b82e808032511871254290e63
t0222v,sagrillo-luxembourg,Vor Liebchens Tür ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,"2o6,",,,,Damien Sagrillo,,,,,2/4 ,,hexatonic minor,G,7b,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0222v.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0222v.krn,t/t0222v.krn,kern,9701b80968035ef32ac2917b353d8b39
t0223,sagrillo-luxembourg,Im Rosengarten ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,209,,,,Damien Sagrillo,,,,,3/4 ,,heptatonic ionian,G,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0223.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0223.krn,t/t0223.krn,kern,96603509ff1726e3dd1b814ed77f01fa
t0224,sagrillo-luxembourg,Nur vorsichtig ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,210,,,,Damien Sagrillo,,,,,4/4 ,,heptatonic ionian,A,10b,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0224.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0224.krn,t/t0224.krn,kern,38c50884f4a8e9c8fb562c5ce1a662d0
t0225,sagrillo-luxembourg,Abgelehnte Teilnahme ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,211,,,,Damien Sagrillo,,,,,6/8 ,,hexatonic minor,G,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0225.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0225.krn,t/t0225.krn,kern,0b4491d6cf022b3a76758c75d2f3ad11
t0226,sagrillo-luxembourg,Der lustige Spötter ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,212f,,,,Damien Sagrillo,,,,,2/4 ,,heptatonic ionian,F,11,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0226.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0226.krn,t/t0226.krn,kern,762fdd8113e1533b6b14f70b2feeb4e8
t0227,sagrillo-luxembourg,Werbung ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,214,,,,Damien Sagrillo,,,,,2/4 ,,,G,8,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0227.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0227.krn,t/t0227.krn,kern,93e551dfb43fed4eee963f7f47ed1078
t0228,sagrillo-luxembourg,Eng ongeheiesch Freiesch ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,215,,,,Damien Sagrillo,,,,,6/8 ,,heptatonic ionian,G,7b,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0228.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0228.krn,t/t0228.krn,kern,d3b07156f0b66045d1dc2873709a271c
t0229,sagrillo-luxembourg,Eng tirgeiesch Freiesch ,,Luxemburg,,,,,,,,thill1937singendes,,,,,,216,,,,Damien Sagrillo,,,,,6/8 ,,hexatonic minor,G,9,False,True,Liebeslieder,,,https://kern.humdrum.org/cgi-bin/ksdata?file=t/t0229.krn&l=users/sagrillo/lux&format=kern,http://verovio.humdrum.org/?file=sagrillo/lux/t/t0229.krn,t/t0229.krn,kern,276117e3a19baf8fd5a8a56d246ce891
